order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status,hour,peak_hour_flag,weekend_flag,cancellation_flag,discount_percentage,estimated_profit,order_size
O0000200,C002385,R00878,M003051,D03000,2026-04-13 23:06:37,3,930,37,33,926,Delivered,23,0,0,0,3.98,185.2,Large
O0000201,C003311,R01187,M008632,D01984,2025-07-12 09:09:26,3,1341,29,60,1372,Delivered,9,0,1,0,2.16,274.4,Large
O0000202,C000197,R00113,M001779,D00585,2025-11-06 12:43:34,2,958,18,24,964,Delivered,12,1,0,0,1.88,192.8,Large
O0000203,C000864,R00010,M008088,D02520,2025-12-15 14:45:47,2,726,51,32,707,Delivered,14,1,0,0,7.02,141.4,Medium
O0000204,C000676,R00068,M003980,D02285,2025-12-13 10:49:23,4,700,22,29,707,Delivered,10,0,1,0,3.14,141.4,Medium
O0000205,C004965,R01208,M004018,D02791,2026-06-11 02:15:22,4,1124,40,46,1130,Delivered,2,0,0,0,3.56,226.0,Large
O0000206,C003575,R00152,M007762,D00753,2026-05-08 19:15:20,3,1722,30,23,1715,Delivered,19,1,0,0,1.74,343.0,Large
O0000207,C002767,R01494,M014069,D01017,2025-10-18 15:14:40,2,1286,40,52,1298,Delivered,15,0,1,0,3.11,259.6,Large
O0000208,C001262,R00760,M005136,D03445,2026-01-01 14:25:45,3,1812,93,51,1770,Delivered,14,1,0,0,5.13,354.0,Large
O0000209,C000522,R00176,M006700,D00664,2026-02-11 23:15:11,1,582,46,43,579,Delivered,23,0,0,0,7.9,115.8,Medium
O0000210,C003556,R00140,M001356,D03517,2026-03-14 00:16:57,2,1068,31,39,1076,Delivered,0,0,1,0,2.9,215.2,Large
O0000211,C001321,R00391,M000910,D03758,2026-05-12 20:17:22,1,686,59,29,656,Cancelled,20,1,0,1,8.6,131.2,Medium
O0000212,C004276,R00709,M009414,D01472,2026-01-23 23:32:00,4,860,20,56,896,Delivered,23,0,0,0,2.33,179.2,Medium
O0000213,C003353,R01376,M005459,D02996,2025-12-05 12:34:42,1,172,29,37,180,Delivered,12,1,0,0,16.86,36.0,Small
O0000214,C002932,R00244,M003905,D01981,2026-03-14 21:00:50,1,230,14,40,256,Delivered,21,1,1,0,6.09,51.2,Small
O0000215,C004667,R01192,M004503,D01913,2025-07-07 21:29:32,2,352,61,59,350,Delivered,21,1,0,0,17.33,70.0,Small
O0000216,C002048,R00915,M011324,D00303,2025-11-09 10:16:13,1,453,57,44,440,Delivered,10,0,1,0,12.58,88.0,Medium
O0000217,C004814,R00901,M002415,D02616,2026-03-26 19:38:32,2,976,7,34,1003,Delivered,19,1,0,0,0.72,200.6,Large
O0000218,C003234,R01420,M004671,D00572,2026-03-08 21:10:21,3,1323,13,33,1343,Delivered,21,1,1,0,0.98,268.6,Large
O0000219,C001673,R01200,M014755,D00783,2026-03-22 15:48:39,1,122,82,21,61,Delivered,15,0,1,0,67.21,12.2,Small
O0000220,C001809,R01439,M001237,D02132,2026-02-16 11:40:31,1,563,16,49,596,Delivered,11,0,0,0,2.84,119.2,Medium
O0000221,C004208,R01067,M012806,D02306,2025-07-21 10:32:22,2,708,47,45,706,Delivered,10,0,0,0,6.64,141.2,Medium
O0000222,C003381,R00924,M010105,D01231,2026-03-23 13:17:53,3,837,70,31,798,Delivered,13,1,0,0,8.36,159.6,Medium
O0000223,C000985,R00693,M002500,D03026,2025-11-19 08:40:53,2,1394,22,57,1429,Delivered,8,0,0,0,1.58,285.8,Large
O0000224,C004993,R00760,M009836,D00601,2025-08-27 03:36:17,4,2684,50,36,2670,Delivered,3,0,0,0,1.86,534.0,Large
O0000225,C000959,R00993,M013120,D00165,2025-10-05 04:46:16,1,551,11,29,569,Delivered,4,0,1,0,2.0,113.8,Medium
O0000226,C003424,R00984,M010205,D01208,2026-05-10 01:47:12,1,639,37,32,634,Delivered,1,0,1,0,5.79,126.8,Medium
O0000227,C003992,R00991,M000870,D03410,2026-05-04 04:20:04,3,1557,40,21,1538,Delivered,4,0,0,0,2.57,307.6,Large
O0000228,C003240,R01458,M010196,D00147,2025-10-08 20:34:08,1,175,46,52,181,Delivered,20,1,0,0,26.29,36.2,Small
O0000229,C003495,R00009,M009471,D02480,2025-08-30 07:10:35,1,424,99,53,378,Cancelled,7,0,1,1,23.35,75.6,Small
O0000230,C001664,R00704,M012099,D03288,2026-02-07 21:04:13,1,324,58,27,293,Delivered,21,1,1,0,17.9,58.6,Small
O0000231,C001840,R00721,M013145,D02620,2025-10-01 04:52:31,1,695,48,20,667,Delivered,4,0,0,0,6.91,133.4,Medium
O0000232,C000326,R01281,M011237,D01447,2025-12-30 16:58:51,1,206,54,31,183,Delivered,16,0,0,0,26.21,36.6,Small
O0000233,C000068,R00559,M012505,D02937,2026-04-04 03:25:12,1,436,69,37,404,Cancelled,3,0,1,1,15.83,80.8,Medium
O0000234,C002286,R01373,M009321,D02459,2026-04-27 21:16:14,4,860,20,57,897,Delivered,21,1,0,0,2.33,179.4,Medium
O0000235,C000904,R00755,M009605,D03573,2026-02-08 15:42:52,3,1104,67,51,1088,Delivered,15,0,1,0,6.07,217.6,Large
O0000236,C000787,R00350,M011497,D00516,2026-04-28 05:32:03,1,240,15,58,283,Delivered,5,0,0,0,6.25,56.6,Small
O0000237,C004791,R00123,M000206,D02352,2026-03-26 16:14:12,4,1368,38,42,1372,Delivered,16,0,0,0,2.78,274.4,Large
O0000238,C002101,R00906,M014657,D03613,2026-04-05 21:56:49,2,1104,33,34,1105,Delivered,21,1,1,0,2.99,221.0,Large
O0000239,C003671,R00470,M000173,D02869,2026-03-10 20:38:54,4,1444,30,43,1457,Delivered,20,1,0,0,2.08,291.4,Large
O0000240,C003491,R01234,M013571,D02076,2025-10-13 09:09:41,3,453,30,29,452,Delivered,9,0,0,0,6.62,90.4,Medium
O0000241,C001911,R00185,M002846,D00738,2026-01-01 05:25:36,4,2308,86,31,2253,Delivered,5,0,0,0,3.73,450.6,Large
O0000242,C004690,R01195,M000896,D00633,2025-08-20 00:58:48,2,1202,50,23,1175,Delivered,0,0,0,0,4.16,235.0,Large
O0000243,C004072,R00609,M013996,D01437,2026-03-08 11:44:32,1,431,42,44,433,Delivered,11,0,1,0,9.74,86.6,Medium
O0000244,C004243,R01333,M008974,D00958,2026-05-13 06:39:49,4,2748,4,32,2776,Delivered,6,0,0,0,0.15,555.2,Large
O0000245,C002711,R00288,M013961,D02002,2026-01-07 02:25:16,2,636,37,36,635,Delivered,2,0,0,0,5.82,127.0,Medium
O0000246,C004825,R01461,M012441,D01328,2026-05-12 18:50:45,4,324,63,30,291,Delivered,18,1,0,0,19.44,58.2,Small
O0000247,C000255,R00092,M014571,D00424,2025-09-22 23:48:37,1,634,53,27,608,Delivered,23,0,0,0,8.36,121.6,Medium
O0000248,C003919,R01408,M006611,D02867,2025-06-25 11:30:38,1,371,69,33,335,Delivered,11,0,0,0,18.6,67.0,Small
O0000249,C004603,R00225,M005803,D00488,2025-07-24 09:33:42,4,2248,18,27,2257,Delivered,9,0,0,0,0.8,451.4,Large
O0000250,C002697,R01390,M003498,D01204,2026-04-15 07:17:10,1,273,20,38,291,Delivered,7,0,0,0,7.33,58.2,Small
O0000251,C002434,R00854,M004991,D01380,2025-12-23 14:11:52,3,1410,23,20,1407,Delivered,14,1,0,0,1.63,281.4,Large
O0000252,C000227,R00080,M013085,D03886,2025-07-01 19:56:53,1,503,55,29,477,Delivered,19,1,0,0,10.93,95.4,Medium
O0000253,C000127,R00267,M009202,D01545,2026-06-17 08:22:07,4,2396,75,56,2377,Delivered,8,0,0,0,3.13,475.4,Large
O0000254,C000406,R00446,M000981,D00790,2025-10-03 18:22:02,4,1484,5,59,1538,Delivered,18,1,0,0,0.34,307.6,Large
O0000255,C000691,R00803,M003021,D01246,2026-05-20 04:25:54,4,1512,44,33,1501,Delivered,4,0,0,0,2.91,300.2,Large
O0000256,C002605,R01353,M012235,D02620,2025-12-10 02:00:39,2,1130,31,53,1152,Delivered,2,0,0,0,2.74,230.4,Large
O0000257,C000014,R00363,M005874,D03137,2026-05-03 13:10:06,3,462,63,35,434,Delivered,13,1,1,0,13.64,86.8,Medium
O0000258,C004972,R01077,M009878,D00830,2026-04-13 13:55:14,3,312,57,42,297,Delivered,13,1,0,0,18.27,59.4,Small
O0000259,C000897,R00788,M012350,D00785,2025-08-02 01:46:01,1,289,40,60,309,Delivered,1,0,1,0,13.84,61.8,Small
O0000260,C004812,R00957,M009455,D00623,2025-10-07 23:21:51,3,1023,90,23,956,Delivered,23,0,0,0,8.8,191.2,Large
O0000261,C003771,R00564,M009380,D01833,2026-05-19 11:11:53,2,1266,53,55,1268,Delivered,11,0,0,0,4.19,253.6,Large
O0000262,C000182,R01031,M005639,D00450,2025-10-16 04:20:42,2,524,36,49,537,Delivered,4,0,0,0,6.87,107.4,Medium
O0000263,C003410,R00323,M010831,D03446,2026-03-03 09:48:51,4,2444,47,43,2440,Delivered,9,0,0,0,1.92,488.0,Large
O0000264,C001147,R00366,M010769,D00357,2025-08-25 10:30:24,4,668,8,25,685,Delivered,10,0,0,0,1.2,137.0,Medium
O0000265,C004156,R01428,M012238,D03410,2026-03-21 15:23:40,3,1875,46,32,1861,Delivered,15,0,1,0,2.45,372.2,Large
O0000266,C003855,R00371,M003901,D02753,2025-07-08 03:08:03,4,1040,25,30,1045,Delivered,3,0,0,0,2.4,209.0,Large
O0000267,C002484,R00173,M005977,D02932,2025-11-18 23:13:44,1,518,35,45,528,Delivered,23,0,0,0,6.76,105.6,Medium
O0000268,C000787,R00132,M000718,D00153,2025-12-28 22:34:40,3,1077,17,56,1116,Delivered,22,0,1,0,1.58,223.2,Large
O0000269,C000739,R00631,M003705,D03026,2026-03-09 01:03:18,3,1857,12,42,1887,Delivered,1,0,0,0,0.65,377.4,Large
O0000270,C000106,R00935,M009556,D00160,2025-10-09 11:01:04,4,2104,57,41,2088,Delivered,11,0,0,0,2.71,417.6,Large
O0000271,C004329,R01168,M002074,D00341,2025-07-22 11:26:57,2,406,6,56,456,Delivered,11,0,0,0,1.48,91.2,Medium
O0000272,C001465,R00377,M004227,D03684,2026-03-27 23:19:06,1,490,22,48,516,Delivered,23,0,0,0,4.49,103.2,Medium
O0000273,C000742,R00808,M000318,D03638,2025-12-23 13:31:19,2,904,92,58,870,Delivered,13,1,0,0,10.18,174.0,Medium
O0000274,C004002,R00475,M008042,D02622,2026-03-11 19:56:20,2,1332,30,29,1331,Delivered,19,1,0,0,2.25,266.2,Large
O0000275,C000814,R00207,M003868,D03238,2026-02-14 20:50:59,4,1868,28,23,1863,Delivered,20,1,1,0,1.5,372.6,Large
O0000276,C001403,R00471,M009618,D02194,2026-02-06 02:08:10,3,1077,85,30,1022,Delivered,2,0,0,0,7.89,204.4,Large
O0000277,C003306,R00429,M009250,D01608,2026-04-06 14:35:57,1,274,68,48,254,Delivered,14,1,0,0,24.82,50.8,Small
O0000278,C000132,R00554,M004001,D02687,2026-01-07 00:14:42,2,936,28,29,937,Delivered,0,0,0,0,2.99,187.4,Large
O0000279,C004104,R00098,M007509,D00661,2026-03-02 03:54:01,1,122,29,24,117,Delivered,3,0,0,0,23.77,23.4,Small
O0000280,C004910,R00375,M002534,D02756,2026-06-11 15:52:18,4,344,97,41,288,Delivered,15,0,0,0,28.2,57.6,Small
O0000281,C004574,R00763,M001816,D02292,2025-11-07 05:49:05,4,2612,10,21,2623,Delivered,5,0,0,0,0.38,524.6,Large
O0000282,C001649,R00962,M000470,D00853,2025-09-20 19:56:52,2,816,65,60,811,Delivered,19,1,1,0,7.97,162.2,Medium
O0000283,C004843,R00939,M011682,D03078,2025-07-13 19:32:53,1,417,45,42,414,Delivered,19,1,1,0,10.79,82.8,Medium
O0000284,C004030,R01339,M005317,D02760,2025-11-09 06:11:15,3,1644,14,45,1675,Delivered,6,0,1,0,0.85,335.0,Large
O0000285,C004771,R01021,M012983,D02629,2026-01-21 04:58:55,3,843,67,35,811,Delivered,4,0,0,0,7.95,162.2,Medium
O0000286,C000985,R00952,M000685,D00036,2026-06-16 14:44:50,2,496,14,48,530,Delivered,14,1,0,0,2.82,106.0,Medium
O0000287,C002108,R00459,M000866,D00735,2026-05-17 01:34:15,1,320,62,43,301,Delivered,1,0,1,0,19.38,60.2,Small
O0000288,C000035,R00925,M003862,D02860,2025-10-31 21:38:00,1,344,28,56,372,Delivered,21,1,0,0,8.14,74.4,Small
O0000289,C001923,R01387,M005497,D03046,2025-12-29 19:54:36,3,1194,27,35,1202,Delivered,19,1,0,0,2.26,240.4,Large
O0000290,C002909,R01284,M001909,D03978,2026-01-05 09:02:15,1,562,70,35,527,Delivered,9,0,0,0,12.46,105.4,Medium
O0000291,C003334,R00373,M004974,D01798,2026-06-17 06:18:55,1,546,12,39,573,Delivered,6,0,0,0,2.2,114.6,Medium
O0000292,C002213,R01441,M009855,D02351,2026-04-30 18:59:43,1,631,45,39,625,Delivered,18,1,0,0,7.13,125.0,Medium
O0000293,C000365,R01466,M003275,D01825,2026-01-07 04:21:48,4,1472,23,51,1500,Delivered,4,0,0,0,1.56,300.0,Large
O0000294,C004636,R01123,M013573,D02962,2026-03-20 02:08:18,2,520,42,48,526,Delivered,2,0,0,0,8.08,105.2,Medium
O0000295,C004220,R00736,M007752,D03055,2025-08-22 17:26:58,3,1368,13,26,1381,Delivered,17,0,0,0,0.95,276.2,Large
O0000296,C003822,R00037,M004829,D01749,2025-12-18 06:40:24,1,263,84,29,208,Cancelled,6,0,0,1,31.94,41.6,Small
O0000297,C000311,R00258,M005440,D00142,2025-09-05 05:58:42,3,411,39,43,415,Delivered,5,0,0,0,9.49,83.0,Medium
O0000298,C004565,R01165,M012648,D03638,2026-02-28 19:06:57,2,340,12,49,377,Delivered,19,1,1,0,3.53,75.4,Small
O0000299,C004164,R00805,M010049,D02235,2025-09-10 13:28:02,3,1224,40,37,1221,Delivered,13,1,0,0,3.27,244.2,Large
O0000300,C002560,R01258,M004837,D03030,2025-11-25 08:55:35,3,1932,21,44,1955,Delivered,8,0,0,0,1.09,391.0,Large
O0000301,C004335,R00029,M006644,D01049,2025-08-28 20:10:09,3,1107,46,53,1114,Delivered,20,1,0,0,4.16,222.8,Large
O0000302,C002783,R00612,M002387,D01128,2025-11-14 06:43:53,3,1812,12,26,1826,Delivered,6,0,0,0,0.66,365.2,Large
O0000303,C003731,R00847,M000151,D02283,2026-04-26 01:29:10,2,958,24,37,971,Delivered,1,0,1,0,2.51,194.2,Large
O0000304,C004675,R01389,M001685,D00060,2025-09-01 21:29:48,4,2728,23,46,2751,Delivered,21,1,0,0,0.84,550.2,Large
O0000305,C000386,R00493,M002422,D03399,2025-11-03 19:19:11,1,362,55,45,352,Delivered,19,1,0,0,15.19,70.4,Small
O0000306,C003211,R00620,M004248,D01942,2025-07-18 11:46:25,3,1893,34,39,1898,Delivered,11,0,0,0,1.8,379.6,Large
O0000307,C001804,R00241,M008165,D03163,2025-07-26 17:01:21,3,2076,31,44,2089,Delivered,17,0,1,0,1.49,417.8,Large
O0000308,C002074,R00785,M000314,D01054,2025-11-11 07:07:43,1,450,46,34,438,Delivered,7,0,0,0,10.22,87.6,Medium
O0000309,C000166,R00248,M013246,D00453,2026-01-19 06:31:52,3,1314,22,30,1322,Delivered,6,0,0,0,1.67,264.4,Large
O0000310,C000338,R00526,M010164,D02406,2025-07-07 02:27:09,2,160,19,28,169,Delivered,2,0,0,0,11.88,33.8,Small
O0000311,C002890,R00853,M013569,D00006,2025-07-04 00:45:10,3,1302,49,23,1276,Delivered,0,0,0,0,3.76,255.2,Large
O0000312,C000295,R00019,M005093,D01853,2025-11-12 22:32:48,4,2080,9,50,2121,Delivered,22,0,0,0,0.43,424.2,Large
O0000313,C001299,R01433,M001289,D02553,2025-10-27 01:15:12,3,2100,20,37,2117,Delivered,1,0,0,0,0.95,423.4,Large
O0000314,C001665,R00880,M001988,D02759,2026-04-27 11:40:26,4,616,72,26,570,Cancelled,11,0,0,1,11.69,114.0,Medium
O0000315,C000823,R00675,M007332,D03461,2026-02-09 04:48:26,2,1118,21,47,1144,Delivered,4,0,0,0,1.88,228.8,Large
O0000316,C003453,R01043,M011334,D01741,2026-02-21 20:02:00,1,348,27,33,354,Delivered,20,1,1,0,7.76,70.8,Small
O0000317,C001030,R01303,M008482,D03045,2025-08-13 00:40:57,2,1184,28,47,1203,Delivered,0,0,0,0,2.36,240.6,Large
O0000318,C004957,R00880,M014083,D01756,2026-03-14 18:41:12,3,1584,96,31,1519,Delivered,18,1,1,0,6.06,303.8,Large
O0000319,C002143,R00403,M002765,D00431,2026-03-15 01:17:26,1,509,23,22,508,Delivered,1,0,1,0,4.52,101.6,Medium
O0000320,C004907,R01202,M004594,D03356,2025-10-10 16:32:54,4,2012,28,49,2033,Delivered,16,0,0,0,1.39,406.6,Large
O0000321,C003297,R01315,M013793,D01460,2025-12-15 10:42:02,4,1232,39,52,1245,Delivered,10,0,0,0,3.17,249.0,Large
O0000322,C004033,R01436,M011273,D00733,2025-08-05 19:41:04,4,1300,37,44,1307,Delivered,19,1,0,0,2.85,261.4,Large
O0000323,C003758,R00631,M012157,D02531,2025-06-22 08:30:29,1,554,60,29,523,Delivered,8,0,1,0,10.83,104.6,Medium
O0000324,C002869,R01011,M014143,D01755,2025-08-22 06:59:33,2,1250,22,41,1269,Delivered,6,0,0,0,1.76,253.8,Large
O0000325,C000048,R01268,M001340,D01896,2025-08-18 06:33:29,3,1335,92,46,1289,Delivered,6,0,0,0,6.89,257.8,Large
O0000326,C003984,R01264,M002014,D01644,2026-01-23 00:30:53,1,168,12,22,178,Cancelled,0,0,0,1,7.14,35.6,Small
O0000327,C001486,R01081,M000540,D02954,2026-02-08 05:04:50,3,1416,31,59,1444,Delivered,5,0,1,0,2.19,288.8,Large
O0000328,C001400,R01066,M012780,D01822,2026-02-22 05:49:06,1,518,88,32,462,Delivered,5,0,1,0,16.99,92.4,Medium
O0000329,C004344,R01411,M013631,D00414,2026-01-09 01:14:40,1,536,35,29,530,Delivered,1,0,0,0,6.53,106.0,Medium
O0000330,C001398,R00802,M006600,D00730,2026-02-13 04:03:34,3,1041,21,58,1078,Delivered,4,0,0,0,2.02,215.6,Large
O0000331,C003645,R00244,M000348,D00915,2025-10-13 21:36:18,2,1054,80,24,998,Delivered,21,1,0,0,7.59,199.6,Large
O0000332,C000522,R00177,M003113,D02080,2025-07-07 18:02:58,1,680,70,25,635,Delivered,18,1,0,0,10.29,127.0,Medium
O0000333,C003624,R00606,M010690,D02928,2025-07-09 01:05:23,4,796,43,50,803,Delivered,1,0,0,0,5.4,160.6,Medium
O0000334,C001394,R01318,M006984,D03551,2025-09-14 08:13:31,2,534,35,59,558,Delivered,8,0,1,0,6.55,111.6,Medium
O0000335,C001738,R01162,M003522,D00898,2025-12-20 14:32:59,3,1104,38,53,1119,Cancelled,14,1,1,1,3.44,223.8,Large
O0000336,C000964,R00138,M007558,D01368,2025-06-19 01:57:17,3,1467,39,51,1479,Delivered,1,0,0,0,2.66,295.8,Large
O0000337,C000810,R00878,M006174,D03498,2025-12-11 18:36:40,4,1588,89,41,1540,Delivered,18,1,0,0,5.6,308.0,Large
O0000338,C002541,R00364,M003179,D01590,2025-06-21 16:25:33,2,1396,34,29,1391,Delivered,16,0,1,0,2.44,278.2,Large
O0000339,C000898,R01038,M003900,D01279,2025-08-13 11:13:25,2,1382,59,59,1382,Delivered,11,0,0,0,4.27,276.4,Large
O0000340,C001229,R00912,M005781,D01419,2026-02-05 11:05:10,4,2116,51,52,2117,Delivered,11,0,0,0,2.41,423.4,Large
O0000341,C004945,R00969,M007902,D01860,2026-06-17 06:30:14,1,134,38,22,118,Delivered,6,0,0,0,28.36,23.6,Small
O0000342,C004033,R00083,M002976,D00368,2025-07-08 07:51:19,3,663,56,29,636,Delivered,7,0,0,0,8.45,127.2,Medium
O0000343,C002367,R00782,M004589,D01205,2026-04-14 05:57:52,4,680,61,45,664,Delivered,5,0,0,0,8.97,132.8,Medium
O0000344,C000199,R00630,M004480,D01284,2026-05-14 07:21:48,1,559,14,37,582,Delivered,7,0,0,0,2.5,116.4,Medium
O0000345,C000691,R01439,M012759,D01342,2026-06-06 20:39:11,4,2736,58,25,2703,Delivered,20,1,1,0,2.12,540.6,Large
O0000346,C000825,R00682,M002468,D03242,2025-08-14 13:27:02,4,864,62,21,823,Delivered,13,1,0,0,7.18,164.6,Medium
O0000347,C001837,R00559,M006183,D00690,2026-04-26 23:38:59,1,611,34,34,611,Delivered,23,0,1,0,5.56,122.2,Medium
O0000348,C003993,R00661,M009739,D01318,2025-06-30 20:59:11,3,1506,31,22,1497,Delivered,20,1,0,0,2.06,299.4,Large
O0000349,C002992,R01359,M008917,D03506,2026-03-23 20:38:41,2,976,33,27,970,Delivered,20,1,0,0,3.38,194.0,Large
O0000350,C004955,R01210,M008327,D03307,2025-10-11 02:09:57,1,80,24,60,116,Delivered,2,0,1,0,30.0,23.2,Small
O0000351,C003233,R00628,M003843,D02247,2026-02-01 23:39:50,1,172,88,46,130,Delivered,23,0,1,0,51.16,26.0,Small
O0000352,C004274,R00698,M011143,D03973,2025-11-09 05:56:15,2,1290,1,42,1331,Delivered,5,0,1,0,0.08,266.2,Large
O0000353,C003781,R00259,M014298,D03610,2025-12-25 08:57:20,3,1308,66,23,1265,Delivered,8,0,0,0,5.05,253.0,Large
O0000354,C003074,R00450,M004347,D00421,2025-07-30 14:31:25,3,396,62,29,363,Delivered,14,1,0,0,15.66,72.6,Small
O0000355,C001040,R01260,M007289,D02154,2025-07-24 05:04:42,1,649,98,20,571,Delivered,5,0,0,0,15.1,114.2,Medium
O0000356,C002929,R01223,M008198,D01483,2026-04-02 15:25:29,2,1028,28,32,1032,Delivered,15,0,0,0,2.72,206.4,Large
O0000357,C004892,R00024,M011967,D01858,2025-07-30 00:14:47,4,912,11,22,923,Delivered,0,0,0,0,1.21,184.6,Large
O0000358,C000400,R00058,M008435,D01910,2026-02-24 22:14:58,1,581,58,43,566,Delivered,22,0,0,0,9.98,113.2,Medium
O0000359,C003398,R00916,M011359,D01145,2025-08-02 21:33:05,1,643,48,34,629,Delivered,21,1,1,0,7.47,125.8,Medium
O0000360,C001100,R00551,M000114,D00221,2025-11-12 21:01:10,2,1082,27,34,1089,Delivered,21,1,0,0,2.5,217.8,Large
O0000361,C001739,R01093,M010936,D01280,2025-09-12 08:12:42,1,681,31,32,682,Delivered,8,0,0,0,4.55,136.4,Medium
O0000362,C002217,R00987,M013080,D02186,2025-12-14 22:43:01,2,1190,23,56,1223,Delivered,22,0,1,0,1.93,244.6,Large
O0000363,C002655,R00114,M004566,D02370,2025-12-09 08:15:21,2,476,50,41,467,Delivered,8,0,0,0,10.5,93.4,Medium
O0000364,C004555,R00219,M003549,D02656,2025-11-14 08:08:36,1,104,70,23,57,Delivered,8,0,0,0,67.31,11.4,Small
O0000365,C000137,R01432,M000676,D01857,2025-11-17 18:44:01,2,322,60,51,313,Delivered,18,1,0,0,18.63,62.6,Small
O0000366,C001086,R01023,M007841,D03091,2025-12-24 05:26:33,1,575,28,24,571,Delivered,5,0,0,0,4.87,114.2,Medium
O0000367,C000155,R00083,M010737,D03606,2025-10-14 11:56:48,4,1468,95,47,1420,Delivered,11,0,0,0,6.47,284.0,Large
O0000368,C002297,R00736,M013488,D01093,2026-02-12 04:43:25,2,386,44,58,400,Delivered,4,0,0,0,11.4,80.0,Small
O0000369,C003930,R00243,M001409,D01870,2025-11-26 21:45:35,2,322,25,54,351,Delivered,21,1,0,0,7.76,70.2,Small
O0000370,C001020,R01355,M011791,D02418,2025-09-22 15:51:11,1,486,44,29,471,Delivered,15,0,0,0,9.05,94.2,Medium
O0000371,C004384,R00126,M009490,D01585,2025-07-19 00:42:41,2,176,44,27,159,Cancelled,0,0,1,1,25.0,31.8,Small
O0000372,C004340,R01490,M013063,D02061,2025-12-30 10:55:57,4,936,41,42,937,Delivered,10,0,0,0,4.38,187.4,Large
O0000373,C004911,R00740,M014221,D01684,2026-04-06 15:54:48,2,1378,66,20,1332,Delivered,15,0,0,0,4.79,266.4,Large
O0000374,C000919,R00681,M002302,D02831,2025-09-15 15:18:07,4,2192,41,37,2188,Delivered,15,0,0,0,1.87,437.6,Large
O0000375,C001563,R01279,M001412,D03463,2026-06-15 12:17:53,2,300,70,31,261,Delivered,12,1,0,0,23.33,52.2,Small
O0000376,C002987,R00650,M005491,D03814,2025-08-30 11:09:53,4,1892,45,57,1904,Delivered,11,0,1,0,2.38,380.8,Large
O0000377,C000786,R01181,M005085,D02352,2025-11-12 03:29:39,4,432,9,42,465,Delivered,3,0,0,0,2.08,93.0,Medium
O0000378,C003971,R00255,M000172,D02695,2025-07-04 02:22:09,2,202,29,22,195,Delivered,2,0,0,0,14.36,39.0,Small
O0000379,C003867,R01167,M003640,D03143,2025-12-02 09:13:29,4,1908,49,20,1879,Delivered,9,0,0,0,2.57,375.8,Large
O0000380,C001423,R00411,M014554,D03539,2025-09-24 03:01:03,2,298,94,51,255,Delivered,3,0,0,0,31.54,51.0,Small
O0000381,C000568,R00465,M010822,D03370,2025-10-14 13:12:11,2,1188,83,54,1159,Delivered,13,1,0,0,6.99,231.8,Large
O0000382,C000036,R00524,M006745,D01405,2026-04-17 03:39:44,4,2336,32,22,2326,Delivered,3,0,0,0,1.37,465.2,Large
O0000383,C004462,R01339,M001769,D00824,2025-06-22 11:58:37,2,962,33,22,951,Delivered,11,0,1,0,3.43,190.2,Large
O0000384,C001806,R00830,M011138,D01444,2025-08-14 01:51:54,4,1488,36,39,1491,Delivered,1,0,0,0,2.42,298.2,Large
O0000385,C003158,R00182,M003962,D02925,2025-10-10 05:56:18,4,1876,40,58,1894,Delivered,5,0,0,0,2.13,378.8,Large
O0000386,C001259,R01005,M000942,D02982,2026-04-01 21:39:53,3,1224,18,25,1231,Delivered,21,1,0,0,1.47,246.2,Large
O0000387,C002006,R00454,M009940,D02911,2025-08-28 01:53:23,4,1500,42,46,1504,Delivered,1,0,0,0,2.8,300.8,Large
O0000388,C001903,R00032,M012449,D03718,2026-01-10 14:47:58,3,747,11,59,795,Delivered,14,1,1,0,1.47,159.0,Medium
O0000389,C001846,R01428,M005363,D02448,2026-02-24 21:18:14,2,830,99,57,788,Delivered,21,1,0,0,11.93,157.6,Medium
O0000390,C000800,R01084,M002029,D02814,2026-01-12 23:25:48,1,348,29,58,377,Delivered,23,0,0,0,8.33,75.4,Small
O0000391,C002015,R00543,M007976,D00878,2026-04-20 09:34:34,1,246,22,46,270,Delivered,9,0,0,0,8.94,54.0,Small
O0000392,C004958,R00319,M000182,D03571,2025-11-11 18:39:11,1,587,91,21,517,Delivered,18,1,0,0,15.5,103.4,Medium
O0000393,C002195,R00723,M011702,D02771,2025-12-20 23:50:21,2,1308,3,60,1365,Delivered,23,0,1,0,0.23,273.0,Large
O0000394,C004729,R01151,M008885,D03776,2026-03-04 04:33:53,1,683,82,41,642,Delivered,4,0,0,0,12.01,128.4,Medium
O0000395,C000290,R01393,M000954,D02838,2025-11-08 14:56:36,2,594,30,25,589,Delivered,14,1,1,0,5.05,117.8,Medium
O0000396,C004323,R00380,M007364,D03486,2026-06-10 10:01:45,1,141,21,36,156,Delivered,10,0,0,0,14.89,31.2,Small
O0000397,C004183,R00819,M002016,D02223,2026-01-16 02:56:58,1,251,42,49,258,Delivered,2,0,0,0,16.73,51.6,Small
O0000398,C001178,R01417,M011678,D03566,2026-02-06 16:11:40,2,996,40,35,991,Delivered,16,0,0,0,4.02,198.2,Large
O0000399,C003276,R00742,M003940,D02654,2025-08-31 18:58:24,3,1335,2,27,1360,Delivered,18,1,1,0,0.15,272.0,Large
