item_id,restaurant_id,cuisine_type,item_name,price,preparation_time
M000568,R00941,Pizza,Pepperoni Pizza,445,21
M000569,R00130,South Indian,Pongal,446,30
M000570,R00649,Desserts,Chocolate Cake,457,13
M000571,R00422,Chinese,Fried Rice,378,36
M000572,R01273,South Indian,Masala Dosa,375,14
M000573,R00935,North Indian,Chole Bhature,412,21
M000574,R00750,Biryani,Veg Biryani,248,36
M000575,R00051,Desserts,Brownie,327,28
M000576,R00969,North Indian,Paneer Butter Masala,268,24
M000577,R00525,Biryani,Chicken Biryani,177,25
M000578,R01123,Biryani,Chicken Biryani,508,42
M000579,R01495,North Indian,Butter Naan,212,18
M000580,R01441,Biryani,Chicken Biryani,256,32
M000581,R01117,Biryani,Paneer Biryani,596,36
M000582,R00227,Biryani,Chicken Biryani,638,43
M000583,R01169,North Indian,Chole Bhature,275,22
M000584,R01383,North Indian,Butter Naan,482,29
M000585,R01232,Chinese,Manchurian,476,35
M000586,R00332,Biryani,Chicken Biryani,125,19
M000587,R00645,Beverages,Lemon Juice,240,20
M000588,R00537,Burger,Chicken Burger,337,22
M000589,R00403,North Indian,Dal Makhani,194,30
M000590,R00958,North Indian,Chole Bhature,290,43
M000591,R00673,Burger,Cheese Burger,239,12
M000592,R01036,Biryani,Chicken Biryani,467,23
M000593,R01176,Healthy Foods,Salad Bowl,428,24
M000594,R00233,Pizza,Veg Pizza,693,21
M000595,R00256,Biryani,Veg Biryani,526,13
M000596,R00869,North Indian,Butter Naan,89,34
M000597,R00670,Burger,Cheese Burger,468,27
M000598,R00977,South Indian,Vada,665,19
M000599,R00983,Healthy Foods,Salad Bowl,129,40
M000600,R01390,Beverages,Mojito,345,29
M000601,R01414,Pizza,Margherita Pizza,653,42
M000602,R00464,Pizza,Pepperoni Pizza,687,42
M000603,R00671,Pizza,Farmhouse Pizza,652,18
M000604,R00753,Biryani,Chicken Biryani,307,26
M000605,R00999,Chinese,Noodles,495,38
M000606,R00601,South Indian,Pongal,432,37
M000607,R00729,North Indian,Dal Makhani,363,23
M000608,R00303,North Indian,Chole Bhature,446,34
M000609,R00775,South Indian,Pongal,548,37
M000610,R01213,South Indian,Vada,682,25
M000611,R00022,South Indian,Uttapam,633,45
M000612,R00400,Burger,Cheese Burger,197,41
M000613,R00626,Biryani,Chicken Biryani,411,33
M000614,R00857,Biryani,Chicken Biryani,156,10
M000615,R01122,Chinese,Fried Rice,381,36
M000616,R00307,South Indian,Uttapam,655,35
M000617,R00720,Burger,Chicken Burger,296,13
M000618,R00544,Biryani,Paneer Biryani,208,30
M000619,R00720,Burger,Veg Burger,396,45
M000620,R00941,Pizza,Veg Pizza,317,38
M000621,R00674,North Indian,Paneer Butter Masala,166,25
M000622,R00825,North Indian,Dal Makhani,118,14
M000623,R01485,North Indian,Butter Naan,693,16
M000624,R00086,Chinese,Spring Roll,525,33
M000625,R01198,North Indian,Paneer Butter Masala,547,41
M000626,R00708,Biryani,Mutton Biryani,445,40
M000627,R00689,Burger,Veg Burger,384,37
M000628,R00636,Biryani,Chicken Biryani,385,18
M000629,R00569,Healthy Foods,Protein Bowl,490,29
M000630,R00327,Biryani,Paneer Biryani,241,25
M000631,R00783,South Indian,Idli,343,43
M000632,R00123,Biryani,Paneer Biryani,500,39
M000633,R00560,Pizza,Veg Pizza,614,35
M000634,R01108,North Indian,Butter Naan,371,40
M000635,R01342,Biryani,Veg Biryani,590,14
M000636,R00247,South Indian,Idli,619,30
M000637,R01406,Burger,Chicken Burger,507,34
M000638,R00843,Burger,Chicken Burger,556,15
M000639,R00687,Burger,Chicken Burger,471,40
M000640,R00069,South Indian,Masala Dosa,413,33
M000641,R00873,South Indian,Uttapam,146,31
M000642,R01360,Biryani,Paneer Biryani,391,37
M000643,R01365,North Indian,Paneer Butter Masala,218,14
M000644,R00002,Biryani,Mutton Biryani,167,43
M000645,R00775,South Indian,Vada,512,35
M000646,R01216,South Indian,Pongal,572,22
M000647,R01363,Biryani,Veg Biryani,124,34
M000648,R00739,South Indian,Vada,470,20
M000649,R00677,Chinese,Manchurian,357,40
M000650,R00612,North Indian,Chole Bhature,618,19
M000651,R00518,Pizza,Farmhouse Pizza,176,44
M000652,R01017,Biryani,Veg Biryani,590,25
M000653,R00389,North Indian,Butter Naan,531,23
M000654,R00371,North Indian,Paneer Butter Masala,468,28
M000655,R00857,Biryani,Mutton Biryani,594,15
M000656,R01025,Burger,Chicken Burger,205,20
M000657,R01463,Burger,Cheese Burger,429,23
M000658,R00748,South Indian,Vada,96,40
M000659,R01015,North Indian,Butter Naan,149,38
M000660,R00612,North Indian,Paneer Butter Masala,602,14
M000661,R00239,South Indian,Idli,162,35
M000662,R00359,Biryani,Paneer Biryani,570,17
M000663,R00597,Healthy Foods,Grilled Chicken,590,32
M000664,R00949,Healthy Foods,Protein Bowl,248,44
M000665,R00682,North Indian,Chole Bhature,457,23
M000666,R00922,Biryani,Veg Biryani,151,34
M000667,R00018,North Indian,Dal Makhani,532,31
M000668,R01462,South Indian,Vada,142,45
M000669,R00751,Chinese,Fried Rice,204,18
M000670,R01335,Pizza,Margherita Pizza,144,30
M000671,R00648,Chinese,Manchurian,622,10
M000672,R00945,South Indian,Vada,221,24
M000673,R00312,Desserts,Brownie,402,36
M000674,R01403,South Indian,Uttapam,529,41
M000675,R00643,South Indian,Pongal,671,15
M000676,R01432,Beverages,Lemon Juice,161,16
M000677,R00228,Biryani,Chicken Biryani,637,41
M000678,R01143,South Indian,Masala Dosa,448,28
M000679,R00048,Pizza,Veg Pizza,579,22
M000680,R00984,North Indian,Chole Bhature,178,18
M000681,R01010,North Indian,Chole Bhature,576,28
M000682,R00005,North Indian,Dal Makhani,319,29
M000683,R00131,South Indian,Vada,577,26
M000684,R00622,Biryani,Paneer Biryani,161,37
M000685,R00952,South Indian,Uttapam,248,41
M000686,R01007,South Indian,Idli,264,25
M000687,R01498,Pizza,Pepperoni Pizza,403,27
M000688,R00534,Chinese,Manchurian,418,39
M000689,R00780,Biryani,Paneer Biryani,156,24
M000690,R00307,South Indian,Idli,133,27
M000691,R01474,Chinese,Manchurian,159,14
M000692,R00195,Biryani,Mutton Biryani,483,12
M000693,R01330,Burger,Cheese Burger,172,41
M000694,R00947,Biryani,Paneer Biryani,163,33
M000695,R00795,Pizza,Veg Pizza,488,30
M000696,R00395,North Indian,Butter Naan,377,18
M000697,R00148,Burger,Veg Burger,212,14
M000698,R01397,South Indian,Idli,323,14
M000699,R01025,Burger,Cheese Burger,206,45
M000700,R00721,Chinese,Spring Roll,661,21
M000701,R01432,Beverages,Mojito,424,45
M000702,R01194,South Indian,Pongal,408,22
M000703,R00561,Biryani,Chicken Biryani,548,28
M000704,R00808,North Indian,Butter Naan,116,45
M000705,R00821,North Indian,Dal Makhani,650,40
M000706,R01144,Chinese,Manchurian,258,30
M000707,R01387,South Indian,Uttapam,424,33
M000708,R01395,South Indian,Masala Dosa,246,29
M000709,R01390,Beverages,Cold Coffee,123,19
M000710,R01035,Chinese,Fried Rice,391,32
M000711,R00501,South Indian,Pongal,383,37
M000712,R00672,South Indian,Uttapam,378,37
M000713,R00451,North Indian,Dal Makhani,283,25
M000714,R01192,South Indian,Vada,129,19
M000715,R00716,Burger,Chicken Burger,169,19
M000716,R00394,Biryani,Chicken Biryani,496,13
M000717,R00586,Biryani,Chicken Biryani,558,37
M000718,R00132,Biryani,Veg Biryani,359,16
M000719,R00202,Biryani,Veg Biryani,170,36
M000720,R00970,South Indian,Idli,346,22
M000721,R00488,South Indian,Masala Dosa,110,37
M000722,R00299,Pizza,Veg Pizza,193,16
M000723,R00316,South Indian,Idli,503,20
M000724,R00125,Pizza,Pepperoni Pizza,344,34
M000725,R01106,Burger,Chicken Burger,473,13
M000726,R00844,North Indian,Dal Makhani,352,21
M000727,R00576,Pizza,Farmhouse Pizza,662,40
M000728,R00599,Chinese,Noodles,255,41
M000729,R00311,Biryani,Chicken Biryani,419,22
M000730,R00942,Burger,Cheese Burger,522,45
M000731,R01015,North Indian,Butter Naan,579,31
M000732,R00556,Biryani,Chicken Biryani,423,27
M000733,R00468,Healthy Foods,Grilled Chicken,187,21
M000734,R01111,South Indian,Idli,635,29
M000735,R00330,Pizza,Margherita Pizza,526,27
M000736,R00448,Burger,Chicken Burger,513,36
M000737,R01404,South Indian,Uttapam,516,17
M000738,R00806,South Indian,Masala Dosa,425,18
M000739,R00750,Biryani,Paneer Biryani,521,30
M000740,R00905,Biryani,Paneer Biryani,325,27
M000741,R01259,North Indian,Butter Naan,310,33
M000742,R00669,Healthy Foods,Protein Bowl,303,30
M000743,R00108,Chinese,Spring Roll,199,45
M000744,R00013,Chinese,Noodles,169,31
M000745,R00141,Desserts,Ice Cream,586,14
M000746,R00723,Healthy Foods,Salad Bowl,409,40
M000747,R01185,North Indian,Butter Naan,192,32
M000748,R01323,Beverages,Lemon Juice,369,42
M000749,R01463,Burger,Chicken Burger,380,12
M000750,R00787,Pizza,Farmhouse Pizza,687,36
M000751,R00199,North Indian,Chole Bhature,631,23
M000752,R00933,South Indian,Uttapam,646,10
M000753,R00291,South Indian,Pongal,610,32
M000754,R00374,Biryani,Paneer Biryani,211,38
M000755,R01147,Burger,Veg Burger,199,45
M000756,R01459,Biryani,Chicken Biryani,287,42
M000757,R01274,Burger,Chicken Burger,607,40
M000758,R00209,North Indian,Chole Bhature,524,32
M000759,R00491,North Indian,Paneer Butter Masala,536,35
M000760,R00949,Healthy Foods,Grilled Chicken,647,19
M000761,R00834,Healthy Foods,Grilled Chicken,470,18
M000762,R01205,North Indian,Paneer Butter Masala,279,11
M000763,R01381,South Indian,Vada,537,15
M000764,R00116,Pizza,Margherita Pizza,270,23
M000765,R01247,North Indian,Dal Makhani,492,31
M000766,R01292,South Indian,Masala Dosa,323,19
M000767,R00385,South Indian,Masala Dosa,118,16
M000768,R00354,North Indian,Paneer Butter Masala,214,33
M000769,R01171,Pizza,Veg Pizza,162,25
M000770,R01035,Chinese,Manchurian,680,45
M000771,R00956,Healthy Foods,Salad Bowl,351,19
M000772,R00495,Chinese,Spring Roll,614,37
M000773,R01190,Biryani,Mutton Biryani,294,28
M000774,R00661,Pizza,Pepperoni Pizza,474,24
M000775,R00196,Chinese,Manchurian,350,41
M000776,R00087,Pizza,Margherita Pizza,228,15
M000777,R00163,Burger,Veg Burger,640,39
M000778,R00135,Chinese,Spring Roll,263,11
M000779,R01316,Chinese,Spring Roll,669,20
M000780,R00145,South Indian,Masala Dosa,116,22
M000781,R00211,Chinese,Manchurian,395,13
M000782,R00210,Biryani,Veg Biryani,603,17
M000783,R01170,South Indian,Masala Dosa,437,27
M000784,R01213,South Indian,Uttapam,604,31
M000785,R01495,North Indian,Chole Bhature,330,11
M000786,R00193,North Indian,Dal Makhani,388,41
M000787,R00644,North Indian,Paneer Butter Masala,608,38
M000788,R00658,South Indian,Masala Dosa,515,33
M000789,R00417,Chinese,Noodles,272,38
M000790,R01219,Healthy Foods,Grilled Chicken,435,21
M000791,R00270,Burger,Cheese Burger,540,40
M000792,R01385,Chinese,Fried Rice,604,32
M000793,R00912,Chinese,Fried Rice,201,13
M000794,R01389,Biryani,Mutton Biryani,508,27
M000795,R00142,Burger,Veg Burger,419,29
M000796,R01081,South Indian,Pongal,323,38
M000797,R00617,Biryani,Chicken Biryani,538,22
M000798,R01097,South Indian,Vada,192,33
M000799,R00608,Chinese,Spring Roll,285,17
M000800,R00805,North Indian,Paneer Butter Masala,598,17
M000801,R00183,Healthy Foods,Protein Bowl,276,31
M000802,R01340,North Indian,Butter Naan,311,13
M000803,R00681,South Indian,Pongal,412,41
M000804,R00749,Pizza,Veg Pizza,296,30
M000805,R00608,Chinese,Spring Roll,690,14
M000806,R00917,North Indian,Chole Bhature,664,20
M000807,R00907,Desserts,Chocolate Cake,679,42
M000808,R00664,Pizza,Pepperoni Pizza,271,15
M000809,R00145,South Indian,Uttapam,599,18
M000810,R01497,Biryani,Veg Biryani,504,44
M000811,R00029,Biryani,Veg Biryani,329,29
M000812,R00477,Pizza,Farmhouse Pizza,163,12
M000813,R01047,Chinese,Manchurian,134,19
M000814,R00942,Burger,Veg Burger,135,12
M000815,R00004,North Indian,Butter Naan,510,34
M000816,R01471,South Indian,Idli,451,14
M000817,R00896,Biryani,Veg Biryani,279,15
M000818,R01042,South Indian,Idli,458,22
M000819,R01121,South Indian,Idli,422,41
M000820,R00082,South Indian,Pongal,498,36
M000821,R00689,Burger,Chicken Burger,499,26
M000822,R00472,Burger,Veg Burger,624,45
M000823,R01020,Biryani,Veg Biryani,366,30
M000824,R00351,South Indian,Pongal,202,43
M000825,R01246,South Indian,Pongal,685,45
M000826,R00244,Chinese,Fried Rice,632,32
M000827,R00373,Pizza,Veg Pizza,255,27
M000828,R01114,Biryani,Chicken Biryani,540,33
M000829,R00555,Healthy Foods,Salad Bowl,94,35
M000830,R01157,North Indian,Paneer Butter Masala,149,16
M000831,R00108,Chinese,Spring Roll,507,12
M000832,R01076,Healthy Foods,Salad Bowl,652,23
M000833,R00512,Biryani,Chicken Biryani,582,19
M000834,R00739,South Indian,Uttapam,349,45
M000835,R01251,Chinese,Noodles,206,27
M000836,R00620,North Indian,Butter Naan,309,23
M000837,R00055,Biryani,Veg Biryani,281,24
M000838,R01431,North Indian,Dal Makhani,109,12
M000839,R01170,South Indian,Idli,504,22
M000840,R01446,North Indian,Butter Naan,441,42
M000841,R00723,Healthy Foods,Salad Bowl,363,25
M000842,R01153,Biryani,Mutton Biryani,165,26
M000843,R00312,Desserts,Brownie,409,13
M000844,R00232,Biryani,Mutton Biryani,110,28
M000845,R00572,South Indian,Uttapam,296,33
M000846,R00409,South Indian,Vada,517,41
M000847,R01070,Burger,Cheese Burger,478,37
M000848,R00993,North Indian,Butter Naan,334,28
M000849,R00567,Pizza,Farmhouse Pizza,343,20
M000850,R00396,Burger,Cheese Burger,587,23
M000851,R01168,Biryani,Mutton Biryani,350,41
M000852,R01396,Chinese,Fried Rice,188,16
M000853,R00864,Biryani,Paneer Biryani,459,45
M000854,R01488,North Indian,Chole Bhature,456,16
M000855,R00188,South Indian,Uttapam,290,15
M000856,R00451,North Indian,Butter Naan,625,29
M000857,R00585,North Indian,Chole Bhature,651,18
M000858,R00940,Beverages,Lemon Juice,665,24
M000859,R00339,Chinese,Noodles,424,29
M000860,R01188,North Indian,Paneer Butter Masala,561,42
M000861,R00429,Biryani,Veg Biryani,278,12
M000862,R01268,North Indian,Butter Naan,307,28
M000863,R01167,Pizza,Pepperoni Pizza,485,28
M000864,R01169,North Indian,Paneer Butter Masala,134,10
M000865,R00876,Burger,Chicken Burger,95,31
M000866,R00459,South Indian,Idli,320,26
M000867,R01025,Burger,Veg Burger,652,35
M000868,R01380,Biryani,Paneer Biryani,521,35
M000869,R00500,Pizza,Margherita Pizza,425,21
M000870,R00991,North Indian,Butter Naan,519,21
M000871,R00868,Chinese,Manchurian,386,43
M000872,R00224,Biryani,Veg Biryani,351,43
M000873,R01299,Pizza,Farmhouse Pizza,188,10
M000874,R00484,Chinese,Noodles,260,16
M000875,R00296,Biryani,Chicken Biryani,153,33
M000876,R01074,Biryani,Mutton Biryani,403,40
M000877,R01367,Desserts,Brownie,276,13
M000878,R01238,North Indian,Butter Naan,307,42
M000879,R00180,Healthy Foods,Grilled Chicken,171,35
M000880,R00127,Biryani,Chicken Biryani,141,31
M000881,R01393,North Indian,Paneer Butter Masala,673,29
M000882,R00997,North Indian,Paneer Butter Masala,671,18
M000883,R00211,Chinese,Manchurian,222,41
M000884,R00428,Biryani,Paneer Biryani,105,26
M000885,R00038,Burger,Chicken Burger,612,45
M000886,R01369,Burger,Chicken Burger,479,13
M000887,R01091,Pizza,Veg Pizza,121,10
M000888,R00563,Chinese,Spring Roll,99,14
M000889,R00872,Biryani,Veg Biryani,477,34
M000890,R00012,North Indian,Butter Naan,633,22
M000891,R01023,Biryani,Veg Biryani,267,38
M000892,R00232,Biryani,Veg Biryani,483,28
M000893,R00787,Pizza,Pepperoni Pizza,338,31
M000894,R01003,South Indian,Idli,100,20
M000895,R01210,Biryani,Chicken Biryani,648,41
M000896,R01195,Burger,Cheese Burger,601,44
M000897,R00969,North Indian,Dal Makhani,326,43
M000898,R01114,Biryani,Mutton Biryani,146,30
M000899,R01399,North Indian,Dal Makhani,462,29
M000900,R00942,Burger,Cheese Burger,582,16
M000901,R01235,Pizza,Farmhouse Pizza,371,39
M000902,R00130,South Indian,Pongal,445,32
M000903,R01165,Burger,Chicken Burger,162,37
M000904,R01007,South Indian,Idli,609,15
M000905,R00176,South Indian,Pongal,352,33
M000906,R01193,Pizza,Veg Pizza,233,33
M000907,R00768,North Indian,Dal Makhani,413,18
M000908,R00370,Healthy Foods,Salad Bowl,329,23
M000909,R00861,Pizza,Margherita Pizza,627,17
M000910,R00391,South Indian,Masala Dosa,686,23
M000911,R01477,Biryani,Paneer Biryani,212,30
M000912,R00025,North Indian,Dal Makhani,275,31
M000913,R00721,Chinese,Fried Rice,617,13
M000914,R01497,Biryani,Mutton Biryani,213,27
M000915,R00100,Biryani,Mutton Biryani,244,29
M000916,R00838,Biryani,Paneer Biryani,320,16
M000917,R00447,Chinese,Noodles,186,13
M000918,R00015,South Indian,Pongal,275,21
M000919,R01151,South Indian,Vada,405,35
M000920,R00951,Burger,Chicken Burger,438,29
M000921,R00550,Biryani,Veg Biryani,387,12
M000922,R01380,Biryani,Mutton Biryani,119,17
M000923,R01146,South Indian,Pongal,237,34
M000924,R00621,Biryani,Mutton Biryani,422,38
M000925,R00773,North Indian,Paneer Butter Masala,125,45
M000926,R01458,South Indian,Masala Dosa,217,18
M000927,R01303,Burger,Veg Burger,672,36
M000928,R01371,Chinese,Fried Rice,370,16
M000929,R00131,South Indian,Masala Dosa,592,43
M000930,R01342,Biryani,Paneer Biryani,608,36
M000931,R00698,North Indian,Chole Bhature,296,44
M000932,R00025,North Indian,Butter Naan,523,16
M000933,R00790,Pizza,Veg Pizza,113,26
M000934,R00010,North Indian,Dal Makhani,346,37
M000935,R00883,South Indian,Vada,117,13
M000936,R00301,South Indian,Idli,614,45
M000937,R01042,South Indian,Pongal,487,14
M000938,R00989,Pizza,Margherita Pizza,561,45
M000939,R00644,North Indian,Dal Makhani,278,30
M000940,R01127,North Indian,Butter Naan,681,35
M000941,R01451,South Indian,Uttapam,158,34
M000942,R01005,Beverages,Mojito,408,13
M000943,R00667,Burger,Cheese Burger,395,32
M000944,R00198,Biryani,Mutton Biryani,185,11
M000945,R00985,South Indian,Idli,649,16
M000946,R00447,Chinese,Spring Roll,125,33
M000947,R00633,South Indian,Masala Dosa,182,42
M000948,R00319,Chinese,Manchurian,121,33
M000949,R00076,Burger,Veg Burger,172,21
M000950,R00939,South Indian,Masala Dosa,553,42
M000951,R00830,Biryani,Veg Biryani,317,39
M000952,R00068,South Indian,Pongal,564,14
M000953,R00652,South Indian,Pongal,459,28
M000954,R01393,North Indian,Dal Makhani,297,39
M000955,R01470,Biryani,Paneer Biryani,414,36
M000956,R00617,Biryani,Paneer Biryani,432,14
M000957,R01500,North Indian,Paneer Butter Masala,232,43
M000958,R00084,Biryani,Mutton Biryani,432,24
M000959,R00498,North Indian,Paneer Butter Masala,364,39
M000960,R01086,Pizza,Veg Pizza,458,10
M000961,R01031,South Indian,Uttapam,116,10
M000962,R00610,Pizza,Pepperoni Pizza,404,41
M000963,R01087,North Indian,Paneer Butter Masala,201,45
M000964,R00394,Biryani,Mutton Biryani,196,38
M000965,R01143,South Indian,Uttapam,490,37
M000966,R01381,South Indian,Idli,150,11
M000967,R00897,Burger,Chicken Burger,541,45
M000968,R00237,Biryani,Veg Biryani,569,19
M000969,R01101,Pizza,Pepperoni Pizza,249,45
M000970,R00899,North Indian,Chole Bhature,561,40
M000971,R00717,North Indian,Butter Naan,685,27
M000972,R00541,South Indian,Masala Dosa,179,44
M000973,R00853,Chinese,Fried Rice,440,21
M000974,R00527,Biryani,Veg Biryani,509,16
M000975,R00142,Burger,Cheese Burger,423,13
M000976,R00792,Burger,Chicken Burger,115,41
M000977,R00890,South Indian,Masala Dosa,554,17
M000978,R00575,South Indian,Vada,231,39
M000979,R00112,Biryani,Chicken Biryani,571,27
M000980,R00495,Chinese,Manchurian,522,34
M000981,R00446,Healthy Foods,Salad Bowl,371,35
M000982,R01046,North Indian,Butter Naan,382,29
M000983,R01465,Burger,Chicken Burger,164,25
M000984,R01196,Burger,Veg Burger,206,19
M000985,R01401,South Indian,Pongal,264,32
M000986,R00800,Healthy Foods,Salad Bowl,434,21
M000987,R00671,Pizza,Farmhouse Pizza,430,17
M000988,R01467,Desserts,Ice Cream,336,45
M000989,R01027,Biryani,Chicken Biryani,352,15
M000990,R00366,Chinese,Spring Roll,458,17
M000991,R01470,Biryani,Chicken Biryani,526,44
M000992,R00988,Biryani,Veg Biryani,460,22
M000993,R01074,Biryani,Mutton Biryani,603,13
M000994,R01127,North Indian,Butter Naan,631,19
M000995,R01106,Burger,Veg Burger,644,37
M000996,R01190,Biryani,Veg Biryani,553,37
M000997,R00450,South Indian,Idli,592,26
M000998,R00978,Burger,Chicken Burger,549,45
M000999,R00255,South Indian,Masala Dosa,225,33
M001000,R01409,South Indian,Masala Dosa,405,22
M001001,R01119,Beverages,Lemon Juice,610,20
M001002,R00504,South Indian,Pongal,172,31
M001003,R00208,South Indian,Idli,599,43
M001004,R00448,Burger,Veg Burger,108,32
M001005,R00053,South Indian,Masala Dosa,390,29
M001006,R00960,North Indian,Paneer Butter Masala,341,31
M001007,R00205,Desserts,Ice Cream,288,31
M001008,R00968,Biryani,Paneer Biryani,193,39
M001009,R00881,Chinese,Fried Rice,150,36
M001010,R00575,South Indian,Idli,81,32
M001011,R01316,Chinese,Spring Roll,667,29
M001012,R00198,Biryani,Veg Biryani,441,16
M001013,R00557,Chinese,Spring Roll,155,15
M001014,R01106,Burger,Cheese Burger,534,18
M001015,R01406,Burger,Chicken Burger,310,34
M001016,R01323,Beverages,Cold Coffee,631,31
M001017,R00224,Biryani,Paneer Biryani,268,34
M001018,R00496,North Indian,Dal Makhani,205,20
