delivery_id,order_id,rider_id,distance_km,delivery_duration
DV0000665,O0000665,D02188,8.3,58
DV0000666,O0000666,D02259,1.9,22
DV0000667,O0000667,D00678,4.5,35
DV0000668,O0000668,D03231,1.7,40
DV0000669,O0000669,D00511,2.1,28
DV0000670,O0000670,D03112,11.6,43
DV0000671,O0000671,D02204,3.8,50
DV0000672,O0000672,D01883,3.6,41
DV0000673,O0000673,D02545,2.0,24
DV0000674,O0000674,D02058,6.7,44
DV0000675,O0000675,D03700,3.0,59
DV0000676,O0000676,D02308,4.0,20
DV0000677,O0000677,D01849,7.9,44
DV0000678,O0000678,D00622,1.7,58
DV0000679,O0000679,D02318,6.2,45
DV0000680,O0000680,D01733,8.3,28
DV0000681,O0000681,D03879,5.1,35
DV0000682,O0000682,D00839,7.9,57
DV0000683,O0000683,D02558,5.6,21
DV0000684,O0000684,D03543,5.6,22
DV0000685,O0000685,D00788,9.2,15
DV0000686,O0000686,D00016,8.3,46
DV0000687,O0000687,D02265,7.9,30
DV0000688,O0000688,D03715,10.8,60
DV0000689,O0000689,D02615,8.4,17
DV0000690,O0000690,D02866,5.2,48
DV0000691,O0000691,D03869,4.3,17
DV0000692,O0000692,D01339,10.1,20
DV0000693,O0000693,D01313,1.2,47
DV0000694,O0000694,D02398,5.9,56
DV0000695,O0000695,D02049,6.6,29
DV0000696,O0000696,D03344,2.3,31
DV0000697,O0000697,D02321,3.5,57
DV0000698,O0000698,D01934,8.2,33
DV0000699,O0000699,D01133,8.8,26
DV0000700,O0000700,D00167,7.8,20
DV0000701,O0000701,D03210,6.8,59
DV0000702,O0000702,D03610,3.3,19
DV0000703,O0000703,D00707,1.0,30
DV0000704,O0000704,D01391,7.9,17
DV0000705,O0000705,D00924,3.1,29
DV0000706,O0000706,D01927,3.1,22
DV0000707,O0000707,D02043,10.6,26
DV0000708,O0000708,D00195,9.9,24
DV0000709,O0000709,D01811,7.3,16
DV0000710,O0000710,D01940,8.5,58
DV0000711,O0000711,D01634,9.2,44
DV0000712,O0000712,D00414,4.1,57
DV0000713,O0000713,D03634,5.4,47
DV0000714,O0000714,D03270,10.3,48
DV0000715,O0000715,D01052,2.4,35
DV0000716,O0000716,D03169,5.6,42
DV0000717,O0000717,D00932,7.5,46
DV0000718,O0000718,D02912,9.3,39
DV0000719,O0000719,D00489,4.2,43
DV0000720,O0000720,D01400,11.7,56
DV0000721,O0000721,D02333,3.3,32
DV0000722,O0000722,D02596,11.6,16
DV0000723,O0000723,D03974,9.1,60
DV0000724,O0000724,D01145,5.6,53
DV0000725,O0000725,D01376,10.8,29
DV0000726,O0000726,D02563,5.2,15
DV0000727,O0000727,D02975,9.7,35
DV0000728,O0000728,D00069,10.3,39
DV0000729,O0000729,D01798,3.5,19
DV0000730,O0000730,D03918,6.7,52
DV0000731,O0000731,D03951,11.8,55
DV0000732,O0000732,D00856,4.1,25
DV0000733,O0000733,D02629,1.7,35
DV0000734,O0000734,D00474,7.0,44
DV0000735,O0000735,D00282,4.0,26
DV0000736,O0000736,D03988,3.7,16
DV0000737,O0000737,D00765,1.1,35
DV0000738,O0000738,D01159,8.5,37
DV0000739,O0000739,D01548,8.6,28
DV0000740,O0000740,D01252,10.6,31
DV0000741,O0000741,D03782,9.5,24
DV0000742,O0000742,D03532,7.5,51
DV0000743,O0000743,D02522,10.3,57
DV0000744,O0000744,D01831,3.5,54
DV0000745,O0000745,D03364,8.8,31
DV0000746,O0000746,D03060,6.8,33
DV0000747,O0000747,D01386,3.4,32
DV0000748,O0000748,D03678,7.4,18
DV0000749,O0000749,D00219,5.6,31
DV0000750,O0000750,D02698,3.6,17
DV0000751,O0000751,D02975,3.5,27
DV0000752,O0000752,D01942,10.8,29
DV0000753,O0000753,D01816,9.4,25
DV0000754,O0000754,D01956,8.0,36
DV0000755,O0000755,D01493,9.4,27
DV0000756,O0000756,D01530,2.6,27
DV0000757,O0000757,D01590,1.4,54
DV0000758,O0000758,D01856,3.8,17
DV0000759,O0000759,D02948,3.7,53
DV0000760,O0000760,D03444,10.6,38
DV0000761,O0000761,D03535,2.8,57
DV0000762,O0000762,D01527,1.5,55
DV0000763,O0000763,D02141,5.0,47
DV0000764,O0000764,D01101,1.3,54
DV0000765,O0000765,D03987,7.2,36
DV0000766,O0000766,D03945,5.6,58
DV0000767,O0000767,D02706,10.6,23
DV0000768,O0000768,D02692,7.7,37
DV0000769,O0000769,D02051,6.6,55
DV0000770,O0000770,D02141,3.1,50
DV0000771,O0000771,D00416,7.4,58
DV0000772,O0000772,D03999,1.6,21
DV0000773,O0000773,D01239,7.1,25
DV0000774,O0000774,D03758,10.9,42
DV0000775,O0000775,D00259,3.8,56
DV0000776,O0000776,D01799,8.6,28
DV0000777,O0000777,D00824,6.2,32
DV0000778,O0000778,D00013,6.7,21
DV0000779,O0000779,D01800,6.2,31
DV0000780,O0000780,D03355,4.5,43
DV0000781,O0000781,D00228,8.2,52
DV0000782,O0000782,D02692,4.5,59
DV0000783,O0000783,D03869,4.3,45
DV0000784,O0000784,D01253,1.2,15
DV0000785,O0000785,D01112,9.7,41
DV0000786,O0000786,D02778,4.8,57
DV0000787,O0000787,D01881,7.2,31
DV0000788,O0000788,D03979,3.4,34
DV0000789,O0000789,D02932,1.2,17
DV0000790,O0000790,D03087,9.8,22
DV0000791,O0000791,D01385,11.9,51
DV0000792,O0000792,D02296,6.8,17
DV0000793,O0000793,D00763,10.2,22
DV0000794,O0000794,D02528,11.0,30
DV0000795,O0000795,D03274,6.6,57
DV0000796,O0000796,D01888,11.8,40
DV0000797,O0000797,D00712,5.1,44
DV0000798,O0000798,D03022,7.1,49
DV0000799,O0000799,D00228,3.3,59
DV0000800,O0000800,D03641,5.0,52
DV0000801,O0000801,D03429,4.7,36
DV0000802,O0000802,D01544,2.9,18
DV0000803,O0000803,D02746,8.2,28
DV0000804,O0000804,D03642,4.7,47
DV0000805,O0000805,D02116,3.9,33
DV0000806,O0000806,D00978,10.0,56
DV0000807,O0000807,D03637,4.1,33
DV0000808,O0000808,D03502,4.8,29
DV0000809,O0000809,D00116,8.7,32
DV0000810,O0000810,D03227,10.0,59
DV0000811,O0000811,D02841,11.8,48
DV0000812,O0000812,D01028,2.5,54
DV0000813,O0000813,D03674,6.0,54
DV0000814,O0000814,D00105,11.9,23
DV0000815,O0000815,D03925,2.9,43
DV0000816,O0000816,D02431,10.2,48
DV0000817,O0000817,D00188,6.3,17
DV0000818,O0000818,D02204,6.4,32
DV0000819,O0000819,D02795,1.5,42
DV0000820,O0000820,D00059,6.1,47
DV0000821,O0000821,D01964,11.5,58
DV0000822,O0000822,D02473,7.7,54
DV0000823,O0000823,D03939,1.9,25
DV0000824,O0000824,D03488,7.8,17
DV0000825,O0000825,D00006,10.9,44
DV0000826,O0000826,D00353,4.8,40
DV0000827,O0000827,D00002,9.8,51
DV0000828,O0000828,D03453,9.9,59
DV0000829,O0000829,D02883,3.3,40
DV0000830,O0000830,D00713,2.8,43
DV0000831,O0000831,D03272,9.1,29
DV0000832,O0000832,D02833,8.1,22
DV0000833,O0000833,D01647,1.6,32
DV0000834,O0000834,D00378,4.5,46
DV0000835,O0000835,D00072,9.8,24
DV0000836,O0000836,D01134,2.3,47
DV0000837,O0000837,D03582,3.4,53
DV0000838,O0000838,D02760,2.5,31
DV0000839,O0000839,D03904,8.3,49
DV0000840,O0000840,D00518,1.5,53
DV0000841,O0000841,D00031,11.5,58
DV0000842,O0000842,D03092,5.0,42
DV0000843,O0000843,D02766,8.0,36
DV0000844,O0000844,D00801,7.4,44
DV0000845,O0000845,D02891,3.5,47
DV0000846,O0000846,D02004,1.9,38
DV0000847,O0000847,D03262,7.1,57
DV0000848,O0000848,D00985,5.5,17
DV0000849,O0000849,D03613,9.3,60
DV0000850,O0000850,D03461,3.3,52
DV0000851,O0000851,D01838,11.5,44
DV0000852,O0000852,D00473,1.8,53
DV0000853,O0000853,D03573,4.0,34
DV0000854,O0000854,D01825,10.8,30
DV0000855,O0000855,D00234,1.5,58
DV0000856,O0000856,D03583,3.3,33
DV0000857,O0000857,D01048,8.9,60
DV0000858,O0000858,D00165,11.9,44
DV0000859,O0000859,D00317,3.9,17
DV0000860,O0000860,D03312,9.0,57
DV0000861,O0000861,D01799,7.8,28
DV0000862,O0000862,D03205,5.3,43
DV0000863,O0000863,D03579,7.8,37
DV0000864,O0000864,D02058,9.7,22
DV0000865,O0000865,D00640,7.5,59
DV0000866,O0000866,D03049,11.4,42
DV0000867,O0000867,D01495,11.6,32
DV0000868,O0000868,D02784,4.2,56
DV0000869,O0000869,D03028,9.5,31
DV0000870,O0000870,D00876,2.0,16
DV0000871,O0000871,D01915,1.5,24
DV0000872,O0000872,D00172,2.1,18
DV0000873,O0000873,D02569,10.1,59
DV0000874,O0000874,D02008,11.3,17
DV0000875,O0000875,D03229,2.9,37
DV0000876,O0000876,D02425,9.8,44
DV0000877,O0000877,D01861,5.7,35
DV0000878,O0000878,D00154,8.7,43
DV0000879,O0000879,D02799,11.8,54
DV0000880,O0000880,D02504,6.3,37
DV0000881,O0000881,D01164,3.1,41
DV0000882,O0000882,D01480,6.3,50
DV0000883,O0000883,D00734,6.0,51
DV0000884,O0000884,D03476,3.9,44
DV0000885,O0000885,D03300,2.8,36
DV0000886,O0000886,D02051,6.2,35
DV0000887,O0000887,D01254,2.8,26
DV0000888,O0000888,D00596,8.9,27
DV0000889,O0000889,D03224,7.8,44
DV0000890,O0000890,D00033,11.2,17
DV0000891,O0000891,D00393,1.7,39
DV0000892,O0000892,D03498,2.2,18
DV0000893,O0000893,D01473,10.5,36
DV0000894,O0000894,D03205,5.3,45
DV0000895,O0000895,D01308,9.0,30
DV0000896,O0000896,D01124,1.8,16
DV0000897,O0000897,D02210,6.9,42
DV0000898,O0000898,D03376,4.0,40
DV0000899,O0000899,D01587,11.8,29
DV0000900,O0000900,D02777,7.2,18
DV0000901,O0000901,D03157,9.9,26
DV0000902,O0000902,D02041,4.4,31
DV0000903,O0000903,D01271,7.3,17
DV0000904,O0000904,D03332,11.2,26
DV0000905,O0000905,D03064,3.5,22
DV0000906,O0000906,D02763,8.0,28
DV0000907,O0000907,D00221,9.7,47
DV0000908,O0000908,D03197,11.6,56
DV0000909,O0000909,D02322,11.8,20
DV0000910,O0000910,D03591,4.4,21
DV0000911,O0000911,D02272,2.2,38
DV0000912,O0000912,D02714,5.0,53
DV0000913,O0000913,D00808,1.1,15
DV0000914,O0000914,D01329,6.7,55
DV0000915,O0000915,D02673,5.6,29
DV0000916,O0000916,D03303,6.1,54
DV0000917,O0000917,D03183,4.0,20
DV0000918,O0000918,D00615,10.3,51
DV0000919,O0000919,D00412,8.8,33
DV0000920,O0000920,D02370,11.3,37
DV0000921,O0000921,D03108,11.8,18
DV0000922,O0000922,D01313,11.0,42
DV0000923,O0000923,D01409,11.5,53
DV0000924,O0000924,D03659,3.5,24
DV0000925,O0000925,D01846,1.2,34
DV0000926,O0000926,D01352,10.1,24
DV0000927,O0000927,D00401,11.4,26
DV0000928,O0000928,D02778,7.0,55
DV0000929,O0000929,D00100,3.5,19
DV0000930,O0000930,D00954,8.4,20
DV0000931,O0000931,D03952,4.3,30
DV0000932,O0000932,D03493,4.8,16
DV0000933,O0000933,D01005,7.6,56
DV0000934,O0000934,D02074,10.4,24
DV0000935,O0000935,D01273,8.9,44
DV0000936,O0000936,D00676,3.5,45
DV0000937,O0000937,D01019,7.3,23
DV0000938,O0000938,D03594,9.0,55
DV0000939,O0000939,D03971,3.4,18
DV0000940,O0000940,D02905,8.3,48
DV0000941,O0000941,D03371,5.4,40
DV0000942,O0000942,D02213,7.6,47
DV0000943,O0000943,D00861,11.1,44
DV0000944,O0000944,D03665,7.3,52
DV0000945,O0000945,D02437,3.5,55
DV0000946,O0000946,D01432,6.2,34
DV0000947,O0000947,D01691,4.3,22
DV0000948,O0000948,D03254,4.1,21
DV0000949,O0000949,D00155,7.5,50
DV0000950,O0000950,D00399,6.2,39
DV0000951,O0000951,D02622,4.4,45
DV0000952,O0000952,D01847,5.9,31
DV0000953,O0000953,D00323,1.1,34
DV0000954,O0000954,D02918,10.1,24
DV0000955,O0000955,D00184,3.4,48
DV0000956,O0000956,D02346,6.8,36
DV0000957,O0000957,D02899,1.3,53
DV0000958,O0000958,D00536,4.5,28
DV0000959,O0000959,D03816,1.8,34
DV0000960,O0000960,D02247,7.0,22
DV0000961,O0000961,D02330,4.1,22
DV0000962,O0000962,D02963,11.8,32
DV0000963,O0000963,D00615,3.9,22
DV0000964,O0000964,D03852,7.6,37
DV0000965,O0000965,D02013,2.7,57
DV0000966,O0000966,D03038,10.7,36
DV0000967,O0000967,D02319,3.4,54
DV0000968,O0000968,D01048,1.1,27
DV0000969,O0000969,D03989,1.3,32
DV0000970,O0000970,D00795,8.2,46
DV0000971,O0000971,D00748,10.2,60
DV0000972,O0000972,D00533,8.6,15
DV0000973,O0000973,D03412,2.8,60
DV0000974,O0000974,D00913,6.0,45
DV0000975,O0000975,D00361,4.9,15
DV0000976,O0000976,D01779,6.2,51
DV0000977,O0000977,D00057,1.8,42
DV0000978,O0000978,D01014,6.9,25
DV0000979,O0000979,D00362,3.0,21
DV0000980,O0000980,D00208,2.4,18
DV0000981,O0000981,D01494,3.8,32
DV0000982,O0000982,D02601,2.0,19
DV0000983,O0000983,D03706,6.9,41
DV0000984,O0000984,D00883,2.0,55
DV0000985,O0000985,D02552,6.3,24
DV0000986,O0000986,D01312,3.9,21
DV0000987,O0000987,D02146,10.7,36
DV0000988,O0000988,D02897,3.6,54
DV0000989,O0000989,D00872,6.0,45
DV0000990,O0000990,D01386,8.0,40
DV0000991,O0000991,D03097,5.7,18
DV0000992,O0000992,D00087,10.3,36
DV0000993,O0000993,D01090,2.7,43
DV0000994,O0000994,D01001,3.3,58
DV0000995,O0000995,D03289,8.2,59
DV0000996,O0000996,D01414,1.4,52
DV0000997,O0000997,D01667,9.4,27
DV0000998,O0000998,D03784,8.1,60
DV0000999,O0000999,D00177,11.0,40
DV0001000,O0001000,D00309,9.2,18
DV0001001,O0001001,D00659,10.5,43
DV0001002,O0001002,D02928,2.0,18
DV0001003,O0001003,D00633,3.1,38
DV0001004,O0001004,D00778,3.7,51
DV0001005,O0001005,D00072,8.4,41
DV0001006,O0001006,D01390,5.6,60
DV0001007,O0001007,D00804,7.9,54
DV0001008,O0001008,D02993,6.7,46
DV0001009,O0001009,D03150,10.3,39
DV0001010,O0001010,D01048,9.3,60
DV0001011,O0001011,D01812,5.5,26
DV0001012,O0001012,D03984,2.3,29
DV0001013,O0001013,D02611,10.7,48
DV0001014,O0001014,D03542,3.0,47
DV0001015,O0001015,D00517,4.2,17
DV0001016,O0001016,D00885,2.5,24
DV0001017,O0001017,D03388,4.8,39
DV0001018,O0001018,D02079,8.4,57
DV0001019,O0001019,D00975,7.2,48
DV0001020,O0001020,D00429,3.4,44
DV0001021,O0001021,D00036,1.9,16
DV0001022,O0001022,D01682,10.1,49
DV0001023,O0001023,D01801,3.0,53
DV0001024,O0001024,D03086,11.0,33
DV0001025,O0001025,D02773,6.9,25
DV0001026,O0001026,D02534,8.4,27
DV0001027,O0001027,D00889,5.5,55
DV0001028,O0001028,D00676,2.8,30
DV0001029,O0001029,D03751,7.3,37
DV0001030,O0001030,D01409,1.1,45
DV0001031,O0001031,D01680,7.3,18
DV0001032,O0001032,D00807,9.8,36
DV0001033,O0001033,D03265,5.4,23
DV0001034,O0001034,D00977,8.9,16
DV0001035,O0001035,D02080,3.5,28
DV0001036,O0001036,D00237,5.2,24
DV0001037,O0001037,D01927,5.3,53
DV0001038,O0001038,D02417,5.4,24
DV0001039,O0001039,D03701,4.1,25
DV0001040,O0001040,D00962,5.3,43
DV0001041,O0001041,D02902,5.9,54
DV0001042,O0001042,D00023,2.9,57
DV0001043,O0001043,D02140,1.1,35
DV0001044,O0001044,D00425,5.4,19
DV0001045,O0001045,D01235,3.8,29
DV0001046,O0001046,D00256,2.4,44
DV0001047,O0001047,D00721,9.8,31
DV0001048,O0001048,D02757,2.0,58
DV0001049,O0001049,D03179,5.3,52
DV0001050,O0001050,D02037,7.5,16
DV0001051,O0001051,D01607,7.4,43
DV0001052,O0001052,D00785,7.1,22
DV0001053,O0001053,D00052,8.9,56
DV0001054,O0001054,D03043,2.1,57
DV0001055,O0001055,D02414,3.9,55
DV0001056,O0001056,D01994,5.6,40
DV0001057,O0001057,D00482,4.9,57
DV0001058,O0001058,D03464,2.3,49
DV0001059,O0001059,D00765,6.0,27
DV0001060,O0001060,D00985,4.7,39
DV0001061,O0001061,D02091,6.1,28
DV0001062,O0001062,D00721,9.2,46
DV0001063,O0001063,D01636,9.0,25
DV0001064,O0001064,D00942,7.3,50
DV0001065,O0001065,D02342,9.5,23
DV0001066,O0001066,D01219,2.6,25
DV0001067,O0001067,D03112,10.3,19
DV0001068,O0001068,D00826,10.4,54
DV0001069,O0001069,D00781,1.2,23
DV0001070,O0001070,D01573,10.4,28
DV0001071,O0001071,D00677,1.4,56
DV0001072,O0001072,D01902,8.3,51
DV0001073,O0001073,D02150,5.8,16
DV0001074,O0001074,D02234,10.0,24
DV0001075,O0001075,D02498,11.0,20
DV0001076,O0001076,D02488,10.1,52
DV0001077,O0001077,D01144,7.8,53
DV0001078,O0001078,D00613,3.6,30
DV0001079,O0001079,D03244,7.4,40
DV0001080,O0001080,D00814,10.9,32
DV0001081,O0001081,D02196,9.5,28
DV0001082,O0001082,D01787,9.2,35
DV0001083,O0001083,D02808,3.0,36
DV0001084,O0001084,D03570,8.8,24
DV0001085,O0001085,D00348,7.5,53
DV0001086,O0001086,D00506,7.8,21
DV0001087,O0001087,D00456,2.6,37
DV0001088,O0001088,D03059,6.6,31
DV0001089,O0001089,D00414,2.7,24
DV0001090,O0001090,D03221,2.6,28
DV0001091,O0001091,D00200,8.8,43
DV0001092,O0001092,D03835,3.1,41
DV0001093,O0001093,D03078,2.2,30
DV0001094,O0001094,D00054,10.2,27
DV0001095,O0001095,D03682,7.9,42
DV0001096,O0001096,D01792,3.7,41
DV0001097,O0001097,D01309,10.3,35
DV0001098,O0001098,D01156,9.0,54
DV0001099,O0001099,D02300,5.3,41
DV0001100,O0001100,D03915,1.9,15
DV0001101,O0001101,D02150,10.4,30
DV0001102,O0001102,D03014,7.5,36
DV0001103,O0001103,D03105,5.6,57
DV0001104,O0001104,D02192,8.3,52
DV0001105,O0001105,D01804,8.0,45
DV0001106,O0001106,D02756,5.1,37
DV0001107,O0001107,D00707,1.2,35
DV0001108,O0001108,D00323,7.2,16
DV0001109,O0001109,D03375,8.9,21
DV0001110,O0001110,D01940,7.0,41
DV0001111,O0001111,D01752,3.8,32
DV0001112,O0001112,D01737,6.1,15
DV0001113,O0001113,D01122,8.1,30
DV0001114,O0001114,D00721,6.9,40
DV0001115,O0001115,D01549,5.1,31
DV0001116,O0001116,D03564,5.5,39
DV0001117,O0001117,D01126,3.7,58
DV0001118,O0001118,D00196,7.0,56
DV0001119,O0001119,D02820,9.4,36
DV0001120,O0001120,D01063,7.3,27
DV0001121,O0001121,D01231,5.1,22
DV0001122,O0001122,D01416,1.1,59
DV0001123,O0001123,D01665,5.0,24
DV0001124,O0001124,D02647,9.7,56
DV0001125,O0001125,D02028,8.1,55
DV0001126,O0001126,D03209,8.6,33
DV0001127,O0001127,D03054,6.3,41
DV0001128,O0001128,D00671,10.7,26
DV0001129,O0001129,D00226,9.7,54
DV0001130,O0001130,D01079,8.8,24
DV0001131,O0001131,D03316,11.4,17
DV0001132,O0001132,D01637,5.7,57
DV0001133,O0001133,D01247,11.8,39
DV0001134,O0001134,D01334,2.5,45
DV0001135,O0001135,D03374,2.5,26
DV0001136,O0001136,D00546,3.7,47
DV0001137,O0001137,D03344,4.1,16
DV0001138,O0001138,D00386,6.3,57
DV0001139,O0001139,D03619,7.2,38
DV0001140,O0001140,D00625,7.4,26
DV0001141,O0001141,D03247,9.4,20
DV0001142,O0001142,D03102,7.5,17
DV0001143,O0001143,D03548,11.9,23
DV0001144,O0001144,D01494,3.5,48
DV0001145,O0001145,D03481,6.7,54
DV0001146,O0001146,D01838,5.3,48
DV0001147,O0001147,D02217,5.1,51
DV0001148,O0001148,D01055,10.1,47
DV0001149,O0001149,D01859,1.3,56
DV0001150,O0001150,D02513,9.2,21
DV0001151,O0001151,D02848,6.5,20
DV0001152,O0001152,D02948,6.4,30
DV0001153,O0001153,D03597,3.5,51
DV0001154,O0001154,D00801,3.6,19
DV0001155,O0001155,D03486,1.6,60
DV0001156,O0001156,D01757,4.3,55
DV0001157,O0001157,D00586,2.7,29
DV0001158,O0001158,D02726,12.0,41
DV0001159,O0001159,D01327,6.8,29
DV0001160,O0001160,D03609,7.6,42
DV0001161,O0001161,D02241,7.7,18
DV0001162,O0001162,D01360,1.8,20
DV0001163,O0001163,D01238,1.9,54
DV0001164,O0001164,D00072,5.4,43
DV0001165,O0001165,D01161,11.0,34
DV0001166,O0001166,D00331,10.4,53
DV0001167,O0001167,D01927,9.9,44
DV0001168,O0001168,D02891,1.3,35
DV0001169,O0001169,D01459,9.9,25
DV0001170,O0001170,D03868,11.2,41
DV0001171,O0001171,D01054,8.1,54
DV0001172,O0001172,D02795,3.7,25
DV0001173,O0001173,D00071,2.2,38
DV0001174,O0001174,D00943,11.3,33
DV0001175,O0001175,D01397,7.9,40
DV0001176,O0001176,D02264,3.4,17
DV0001177,O0001177,D02176,7.8,51
DV0001178,O0001178,D00260,4.1,37
DV0001179,O0001179,D03538,8.4,54
DV0001180,O0001180,D03434,1.3,22
DV0001181,O0001181,D01894,9.4,54
DV0001182,O0001182,D03415,3.4,44
DV0001183,O0001183,D02220,7.4,50
DV0001184,O0001184,D00582,7.4,21
DV0001185,O0001185,D01298,9.5,54
DV0001186,O0001186,D03766,5.3,42
DV0001187,O0001187,D01243,4.9,30
DV0001188,O0001188,D03610,6.8,43
DV0001189,O0001189,D03391,5.9,57
DV0001190,O0001190,D03311,10.2,19
DV0001191,O0001191,D01593,3.9,41
DV0001192,O0001192,D00651,11.2,35
DV0001193,O0001193,D01411,9.9,19
DV0001194,O0001194,D01198,9.1,49
DV0001195,O0001195,D00436,6.7,51
DV0001196,O0001196,D00875,9.8,39
DV0001197,O0001197,D02328,5.3,26
DV0001198,O0001198,D01756,1.5,33
DV0001199,O0001199,D03531,2.4,60
DV0001200,O0001200,D03334,1.7,42
DV0001201,O0001201,D03908,9.9,28
DV0001202,O0001202,D02420,4.3,53
DV0001203,O0001203,D00125,8.1,23
DV0001204,O0001204,D02627,6.6,49
DV0001205,O0001205,D01215,8.3,58
DV0001206,O0001206,D01777,8.3,46
DV0001207,O0001207,D03764,1.5,34
DV0001208,O0001208,D01003,9.1,25
DV0001209,O0001209,D03589,3.8,16
DV0001210,O0001210,D02826,10.2,50
DV0001211,O0001211,D00096,11.4,30
DV0001212,O0001212,D00972,3.9,24
DV0001213,O0001213,D00139,3.3,55
DV0001214,O0001214,D00043,6.8,36
DV0001215,O0001215,D03647,10.9,51
DV0001216,O0001216,D02622,7.3,52
DV0001217,O0001217,D01741,8.9,46
DV0001218,O0001218,D01199,8.7,58
DV0001219,O0001219,D03695,12.0,60
DV0001220,O0001220,D03775,5.1,24
DV0001221,O0001221,D03784,10.0,58
DV0001222,O0001222,D01755,7.3,27
DV0001223,O0001223,D00373,8.4,56
DV0001224,O0001224,D03002,6.4,31
DV0001225,O0001225,D03193,1.9,32
DV0001226,O0001226,D03764,11.4,41
DV0001227,O0001227,D01257,6.2,44
DV0001228,O0001228,D00268,2.3,19
DV0001229,O0001229,D03710,1.3,54
DV0001230,O0001230,D03606,3.6,36
DV0001231,O0001231,D03541,8.4,32
DV0001232,O0001232,D03572,11.1,26
DV0001233,O0001233,D02828,6.7,25
DV0001234,O0001234,D00568,7.2,50
DV0001235,O0001235,D03621,5.2,28
DV0001236,O0001236,D00247,1.9,16
DV0001237,O0001237,D01626,3.8,35
DV0001238,O0001238,D03856,2.0,35
DV0001239,O0001239,D02987,4.0,37
DV0001240,O0001240,D02173,6.7,51
DV0001241,O0001241,D03277,8.1,56
DV0001242,O0001242,D02475,5.0,56
DV0001243,O0001243,D01203,3.0,47
DV0001244,O0001244,D03516,8.1,36
DV0001245,O0001245,D01132,4.6,32
DV0001246,O0001246,D02225,9.6,59
DV0001247,O0001247,D03826,6.4,46
DV0001248,O0001248,D01887,10.8,38
DV0001249,O0001249,D03626,5.9,32
DV0001250,O0001250,D02687,5.8,36
DV0001251,O0001251,D03247,11.4,38
DV0001252,O0001252,D01137,9.7,60
DV0001253,O0001253,D03980,2.5,27
DV0001254,O0001254,D03244,10.1,25
DV0001255,O0001255,D00425,11.2,47
DV0001256,O0001256,D03381,7.0,49
DV0001257,O0001257,D02053,8.1,17
DV0001258,O0001258,D03927,10.7,24
DV0001259,O0001259,D01329,1.4,49
DV0001260,O0001260,D03213,6.2,41
DV0001261,O0001261,D03844,4.7,54
DV0001262,O0001262,D00662,11.7,24
DV0001263,O0001263,D00149,2.9,41
DV0001264,O0001264,D00356,9.3,47
DV0001265,O0001265,D00191,5.4,22
DV0001266,O0001266,D02676,10.1,15
DV0001267,O0001267,D01720,5.1,17
DV0001268,O0001268,D01742,1.8,26
DV0001269,O0001269,D03362,2.0,60
DV0001270,O0001270,D00565,10.1,51
DV0001271,O0001271,D00095,7.2,36
DV0001272,O0001272,D01654,9.0,49
DV0001273,O0001273,D00471,2.1,54
DV0001274,O0001274,D01524,3.2,25
DV0001275,O0001275,D02178,9.0,16
DV0001276,O0001276,D03585,7.6,59
DV0001277,O0001277,D00998,4.8,23
DV0001278,O0001278,D01162,10.3,32
DV0001279,O0001279,D00334,6.4,23
DV0001280,O0001280,D03831,8.5,20
DV0001281,O0001281,D00105,4.9,41
DV0001282,O0001282,D02716,4.4,22
DV0001283,O0001283,D02668,11.9,37
DV0001284,O0001284,D00065,3.3,51
DV0001285,O0001285,D03435,3.0,27
DV0001286,O0001286,D03184,1.2,47
DV0001287,O0001287,D03010,7.7,44
DV0001288,O0001288,D03783,6.3,60
DV0001289,O0001289,D03318,1.0,32
DV0001290,O0001290,D03021,3.1,23
DV0001291,O0001291,D03888,2.0,24
DV0001292,O0001292,D00514,8.5,42
DV0001293,O0001293,D00270,10.4,39
DV0001294,O0001294,D03365,4.0,47
DV0001295,O0001295,D02086,11.6,38
DV0001296,O0001296,D03941,6.0,40
DV0001297,O0001297,D00913,10.3,38
DV0001298,O0001298,D02657,3.6,47
DV0001299,O0001299,D00057,7.0,22
DV0001300,O0001300,D01205,4.5,52
DV0001301,O0001301,D01450,3.1,34
DV0001302,O0001302,D00356,5.4,48
DV0001303,O0001303,D03256,10.9,48
DV0001304,O0001304,D00533,8.0,41
DV0001305,O0001305,D02468,4.7,20
DV0001306,O0001306,D02417,9.3,53
DV0001307,O0001307,D02184,10.5,20
DV0001308,O0001308,D03550,2.9,19
DV0001309,O0001309,D01096,8.4,45
DV0001310,O0001310,D01869,10.8,34
DV0001311,O0001311,D00465,10.1,42
DV0001312,O0001312,D03809,11.0,22
DV0001313,O0001313,D00310,10.3,34
DV0001314,O0001314,D00156,2.1,24
DV0001315,O0001315,D03583,7.3,44
DV0001316,O0001316,D02452,9.5,29
DV0001317,O0001317,D03149,7.2,43
DV0001318,O0001318,D02818,1.4,22
DV0001319,O0001319,D01510,2.9,33
DV0001320,O0001320,D03558,4.3,25
DV0001321,O0001321,D00486,3.0,41
DV0001322,O0001322,D02439,2.5,45
DV0001323,O0001323,D03604,2.0,53
DV0001324,O0001324,D02826,6.1,25
DV0001325,O0001325,D03210,2.4,20
DV0001326,O0001326,D02856,8.2,40
DV0001327,O0001327,D03079,6.6,47
DV0001328,O0001328,D00003,6.8,48
DV0001329,O0001329,D00753,2.6,38
