review_id,order_id,customer_id,restaurant_rating,delivery_rating
RV0015280,O0015288,C000697,3,3
RV0032812,O0032827,C003098,5,4
RV0043283,O0043307,C001388,4,3
RV0048138,O0048166,C000783,4,4
RV0034993,O0035009,C003550,3,3
RV0017962,O0017972,C002231,5,4
RV0016545,O0016553,C002214,3,4
RV0028224,O0028237,C001092,3,3
RV0020235,O0020245,C002892,3,3
RV0004246,O0004247,C000530,4,5
RV0023773,O0023783,C001658,4,5
RV0014522,O0014530,C004271,3,3
RV0013066,O0013073,C000213,3,4
RV0028749,O0028762,C000250,5,4
RV0004817,O0004819,C002868,5,5
RV0018809,O0018819,C003700,4,5
RV0039017,O0039036,C004623,5,3
RV0011886,O0011893,C004582,3,3
RV0015253,O0015261,C000640,3,3
RV0029577,O0029590,C003205,3,4
RV0030235,O0030248,C002842,4,5
RV0041204,O0041226,C004511,3,4
RV0049585,O0049615,C004254,3,4
RV0049721,O0049751,C001317,5,3
RV0021347,O0021357,C003582,5,5
RV0027057,O0027069,C001860,3,5
RV0027316,O0027329,C000282,3,4
RV0030780,O0030794,C003610,3,3
RV0026497,O0026508,C004281,3,5
RV0023794,O0023804,C000500,5,5
RV0027342,O0027355,C004496,4,5
RV0001390,O0001391,C004354,3,3
RV0043827,O0043851,C002143,3,3
RV0014552,O0014560,C003730,5,5
RV0027089,O0027101,C004242,3,4
RV0047039,O0047066,C002069,4,5
RV0046683,O0046710,C000054,5,4
RV0021068,O0021078,C004370,3,4
RV0010434,O0010439,C004603,5,4
RV0009022,O0009027,C002247,3,3
RV0011846,O0011853,C002427,4,3
RV0034355,O0034371,C002935,4,5
RV0012894,O0012901,C003594,3,3
RV0023855,O0023865,C002619,3,3
RV0024492,O0024502,C002446,3,3
RV0019018,O0019028,C003834,3,3
RV0022160,O0022170,C002139,5,4
RV0013473,O0013480,C001480,3,3
RV0028280,O0028293,C000185,3,4
RV0035304,O0035320,C002034,4,4
RV0018903,O0018913,C002401,4,5
RV0035837,O0035853,C001579,4,5
RV0035226,O0035242,C000458,3,4
RV0024186,O0024196,C003242,3,4
RV0006623,O0006626,C001200,3,4
RV0006211,O0006213,C003186,5,4
RV0014608,O0014616,C001758,5,3
RV0016839,O0016847,C000269,4,5
RV0020795,O0020805,C002806,5,3
RV0010949,O0010955,C004568,3,5
RV0031400,O0031414,C001370,3,3
RV0027896,O0027909,C003605,3,3
RV0023462,O0023472,C001383,3,3
RV0027650,O0027663,C003298,3,5
RV0020870,O0020880,C000042,3,4
RV0018129,O0018139,C002999,5,5
RV0006651,O0006654,C002044,3,5
RV0014625,O0014633,C000038,5,5
RV0038448,O0038466,C002213,4,5
RV0005977,O0005979,C003820,5,4
RV0001030,O0001031,C003233,3,4
RV0008420,O0008425,C004739,3,3
RV0014712,O0014720,C002503,3,5
RV0024958,O0024968,C002875,5,3
RV0045060,O0045085,C000650,3,4
RV0014815,O0014823,C001734,4,3
RV0032676,O0032691,C002264,3,5
RV0029051,O0029064,C003569,5,3
RV0047708,O0047736,C001705,4,5
RV0007964,O0007969,C002658,5,3
RV0035473,O0035489,C000846,3,4
RV0001901,O0001902,C003551,3,4
RV0047666,O0047694,C002791,4,5
RV0022033,O0022043,C002478,4,5
RV0012915,O0012922,C001304,5,5
RV0010814,O0010820,C003257,5,5
RV0007337,O0007340,C002217,4,4
RV0029514,O0029527,C000401,4,4
RV0020744,O0020754,C000766,5,3
RV0045747,O0045773,C002197,5,4
RV0036565,O0036583,C000344,4,4
RV0033413,O0033428,C001973,3,3
RV0033273,O0033288,C002411,3,5
RV0010639,O0010644,C001662,4,5
RV0020109,O0020119,C004966,5,4
RV0002982,O0002983,C001614,3,3
RV0043034,O0043058,C004068,3,4
RV0039377,O0039397,C000234,5,5
RV0000416,O0000417,C000286,5,5
RV0022294,O0022304,C004290,4,5
RV0013443,O0013450,C000722,5,5
RV0023239,O0023249,C003331,5,3
RV0049930,O0049960,C003517,4,5
RV0032014,O0032029,C004331,5,5
RV0017571,O0017580,C004838,4,3
RV0028079,O0028092,C000698,4,5
RV0014441,O0014449,C004317,3,5
RV0019438,O0019448,C001733,5,4
RV0005794,O0005796,C001142,3,5
RV0032641,O0032656,C003802,4,4
RV0047828,O0047856,C002615,3,5
RV0036610,O0036628,C000452,5,5
RV0021960,O0021970,C001172,5,4
RV0016176,O0016184,C001682,4,5
RV0001603,O0001604,C002642,5,4
RV0044154,O0044178,C001715,5,3
RV0030597,O0030610,C003197,4,4
RV0005304,O0005306,C002517,5,3
RV0018902,O0018912,C001060,4,5
RV0022855,O0022865,C002935,5,4
RV0003003,O0003004,C004030,3,4
RV0025918,O0025928,C004814,5,4
RV0016162,O0016170,C003251,5,3
RV0028932,O0028945,C001424,4,3
RV0009877,O0009882,C001199,4,4
RV0012292,O0012299,C001661,4,5
RV0024543,O0024553,C003874,3,3
RV0036808,O0036826,C001808,5,4
RV0037031,O0037049,C000453,4,5
RV0014240,O0014248,C000836,4,3
RV0028911,O0028924,C004072,4,5
RV0004892,O0004894,C000405,3,4
RV0017258,O0017267,C000479,3,5
RV0037913,O0037931,C000120,3,3
RV0008350,O0008355,C001795,3,3
RV0017132,O0017140,C001464,3,3
RV0030584,O0030597,C001526,3,5
RV0041666,O0041688,C000925,5,4
RV0003617,O0003618,C000556,5,3
RV0029678,O0029691,C001067,5,4
RV0031108,O0031122,C003012,5,5
RV0007841,O0007846,C001842,5,4
RV0007976,O0007981,C003235,3,4
RV0029456,O0029469,C000303,5,4
RV0029560,O0029573,C002369,3,4
RV0025045,O0025055,C000736,3,5
RV0001738,O0001739,C000423,5,4
RV0007753,O0007758,C000450,4,5
RV0034204,O0034219,C001591,5,5
RV0002441,O0002442,C002653,3,4
RV0003850,O0003851,C004392,3,3
RV0048566,O0048594,C000125,4,5
RV0024907,O0024917,C002704,5,3
RV0028340,O0028353,C002614,5,5
RV0016580,O0016588,C001027,5,3
RV0049959,O0049989,C001279,5,3
RV0049816,O0049846,C000818,5,3
RV0005746,O0005748,C000183,3,5
RV0007652,O0007656,C004959,5,4
RV0026511,O0026522,C000129,5,5
RV0014829,O0014837,C004008,3,3
RV0000167,O0000168,C000354,5,3
RV0026300,O0026310,C000347,3,4
RV0001219,O0001220,C002018,5,5
RV0012671,O0012678,C003768,5,4
RV0043379,O0043403,C001670,3,5
RV0015959,O0015967,C004120,4,5
RV0010791,O0010797,C004505,3,5
RV0014835,O0014843,C001908,3,3
RV0002868,O0002869,C000697,3,4
RV0010279,O0010284,C004216,5,3
RV0037868,O0037886,C001705,3,4
RV0018532,O0018542,C001328,5,4
RV0009480,O0009485,C000539,5,5
RV0042264,O0042286,C001801,4,4
RV0036099,O0036117,C002619,3,4
RV0020412,O0020422,C001075,3,3
RV0018246,O0018256,C004661,4,3
RV0016492,O0016500,C001254,5,4
RV0048134,O0048162,C002048,5,4
RV0001507,O0001508,C001980,5,4
RV0005872,O0005874,C001327,5,4
RV0035641,O0035657,C002190,5,5
RV0028257,O0028270,C000011,4,5
RV0023931,O0023941,C001024,5,5
RV0038312,O0038330,C002667,5,3
RV0004305,O0004306,C001261,4,3
RV0025124,O0025134,C004818,4,5
RV0034515,O0034531,C001859,3,5
RV0030240,O0030253,C004141,4,4
RV0002322,O0002323,C003684,4,3
RV0029773,O0029786,C000187,3,5
RV0035849,O0035865,C003562,5,3
RV0008468,O0008473,C004206,3,4
RV0042177,O0042199,C004280,4,4
RV0015481,O0015489,C004309,3,4
RV0010629,O0010634,C003101,4,5
RV0049528,O0049558,C002099,3,3
RV0045289,O0045314,C001058,3,5
RV0021796,O0021806,C003256,4,3
RV0047208,O0047235,C003991,5,3
RV0018527,O0018537,C002048,5,3
RV0031863,O0031878,C002254,3,5
RV0037880,O0037898,C003286,3,3
RV0000850,O0000851,C001207,3,3
RV0047894,O0047922,C003674,4,4
RV0040945,O0040967,C002272,4,4
RV0014720,O0014728,C004584,4,5
RV0001640,O0001641,C004398,4,5
RV0035250,O0035266,C001858,5,5
RV0042132,O0042154,C003958,3,5
RV0044161,O0044185,C004405,5,4
RV0037107,O0037125,C001525,3,3
RV0046533,O0046560,C002372,3,3
RV0010369,O0010374,C001194,4,4
RV0048592,O0048620,C004180,4,5
RV0033841,O0033856,C002941,5,5
RV0018056,O0018066,C004515,3,3
RV0046987,O0047014,C000257,3,3
RV0023149,O0023159,C002574,4,5
RV0022395,O0022405,C003402,3,5
RV0015463,O0015471,C004434,3,5
RV0025941,O0025951,C003634,3,5
RV0003840,O0003841,C000380,4,5
RV0047419,O0047447,C002020,3,3
RV0000998,O0000999,C002091,5,3
RV0046430,O0046457,C002598,4,4
RV0038721,O0038740,C002896,5,3
RV0032325,O0032340,C003063,3,4
RV0046106,O0046132,C004178,5,3
RV0020349,O0020359,C000926,5,4
RV0017593,O0017602,C001872,4,5
RV0017351,O0017360,C003421,4,3
RV0034604,O0034620,C000590,5,5
RV0002729,O0002730,C000631,3,3
RV0017037,O0017045,C002317,5,3
RV0004504,O0004505,C003447,4,3
RV0013249,O0013256,C003607,4,5
RV0008409,O0008414,C004985,3,4
RV0049913,O0049943,C001996,4,3
RV0009289,O0009294,C004655,5,5
RV0017487,O0017496,C000090,3,4
RV0022621,O0022631,C004840,4,5
RV0036765,O0036783,C003457,5,3
RV0033557,O0033572,C003718,3,5
RV0006232,O0006234,C001439,4,5
RV0015517,O0015525,C004519,3,4
RV0034141,O0034156,C000975,4,5
RV0008225,O0008230,C002792,3,4
RV0047103,O0047130,C004550,5,3
RV0025661,O0025671,C004113,4,3
RV0002757,O0002758,C000677,4,5
RV0049905,O0049935,C003946,4,4
RV0001444,O0001445,C002617,3,3
RV0009199,O0009204,C002149,4,3
RV0007678,O0007682,C004727,3,3
RV0044216,O0044240,C004043,4,4
RV0021254,O0021264,C004475,3,3
RV0010276,O0010281,C002731,4,4
RV0022962,O0022972,C002033,4,4
RV0041663,O0041685,C000527,5,4
RV0008690,O0008695,C004393,5,4
RV0049694,O0049724,C003377,4,4
RV0021854,O0021864,C004382,3,3
RV0013034,O0013041,C001119,5,3
RV0044771,O0044796,C000218,4,3
RV0024637,O0024647,C001984,3,5
RV0012414,O0012421,C002480,5,5
RV0008257,O0008262,C002382,5,4
RV0033696,O0033711,C000750,4,5
RV0038378,O0038396,C001016,5,5
RV0018479,O0018489,C002935,4,5
RV0025627,O0025637,C003987,4,3
RV0037807,O0037825,C004851,5,4
RV0022654,O0022664,C004602,5,3
RV0012895,O0012902,C001673,4,4
RV0023787,O0023797,C002343,4,4
RV0046575,O0046602,C001312,3,3
RV0012695,O0012702,C000008,3,3
RV0043649,O0043673,C004143,5,5
RV0003431,O0003432,C003501,5,4
RV0002354,O0002355,C004561,3,5
RV0014100,O0014108,C001600,5,3
RV0007932,O0007937,C000309,4,5
RV0002954,O0002955,C000460,5,5
RV0048238,O0048266,C004931,5,3
RV0049586,O0049616,C004377,5,3
RV0019802,O0019812,C003423,5,3
RV0045472,O0045497,C002485,4,4
RV0029406,O0029419,C001078,4,3
RV0004775,O0004777,C002478,3,3
RV0006293,O0006295,C001772,5,4
RV0018238,O0018248,C004303,5,5
RV0016115,O0016123,C002808,5,5
RV0033163,O0033178,C003230,5,5
RV0005553,O0005555,C000120,4,3
RV0015000,O0015008,C003262,4,4
RV0017897,O0017907,C001777,4,3
RV0033264,O0033279,C000262,3,3
RV0000465,O0000466,C000462,3,5
RV0039899,O0039920,C001734,4,3
RV0030616,O0030629,C004045,3,5
RV0015665,O0015673,C002357,5,3
RV0045720,O0045745,C004787,4,3
RV0000564,O0000565,C001386,4,3
RV0037682,O0037700,C000498,4,5
RV0041562,O0041584,C003384,4,3
RV0026343,O0026353,C003314,3,4
RV0012052,O0012059,C001691,4,4
RV0016386,O0016394,C000927,3,4
RV0021206,O0021216,C003780,3,3
RV0008470,O0008475,C001479,3,3
RV0027274,O0027287,C000926,4,4
RV0029652,O0029665,C001620,5,5
RV0036965,O0036983,C001661,5,4
RV0035008,O0035024,C003699,5,5
RV0017403,O0017412,C004655,3,4
RV0027524,O0027537,C001084,4,5
RV0040496,O0040518,C000640,4,4
RV0026466,O0026477,C000077,3,3
RV0036431,O0036449,C002030,4,5
RV0002360,O0002361,C002277,4,5
RV0047765,O0047793,C002842,5,5
RV0014749,O0014757,C000156,5,4
RV0037796,O0037814,C001995,4,4
RV0019652,O0019662,C000605,4,4
RV0013488,O0013495,C001243,3,3
RV0014128,O0014136,C004734,3,3
RV0023725,O0023735,C000411,3,3
RV0048761,O0048789,C000270,3,4
RV0009861,O0009866,C002330,4,5
RV0046141,O0046167,C000243,3,5
RV0019313,O0019323,C002607,4,4
RV0020135,O0020145,C000450,3,5
RV0019850,O0019860,C001858,5,4
RV0018349,O0018359,C003345,3,4
RV0038879,O0038898,C003082,4,4
RV0033218,O0033233,C001907,3,3
RV0015714,O0015722,C001976,5,3
RV0011875,O0011882,C002109,3,3
RV0023992,O0024002,C004186,3,4
RV0041550,O0041572,C000396,5,3
RV0039678,O0039699,C001651,3,4
RV0035223,O0035239,C004875,4,4
RV0032324,O0032339,C001455,4,3
RV0009672,O0009677,C004404,4,3
RV0010708,O0010713,C002121,3,3
RV0024001,O0024011,C002599,5,4
RV0026939,O0026950,C004266,3,5
RV0012618,O0012625,C001815,5,4
RV0034497,O0034513,C003023,5,4
RV0035325,O0035341,C001137,5,4
RV0047878,O0047906,C004411,5,4
RV0047452,O0047480,C000234,5,5
RV0048685,O0048713,C003171,4,3
RV0001655,O0001656,C003923,3,4
RV0011729,O0011736,C003114,3,4
RV0048038,O0048066,C001904,5,4
RV0000644,O0000645,C004357,3,4
RV0001039,O0001040,C002839,4,3
RV0027876,O0027889,C003962,4,3
RV0032958,O0032973,C000846,3,3
RV0000332,O0000333,C003624,3,5
RV0013094,O0013101,C002756,4,5
RV0028262,O0028275,C004750,4,3
RV0023409,O0023419,C002586,5,5
RV0008145,O0008150,C000290,5,4
RV0026217,O0026227,C003841,5,4
RV0016197,O0016205,C003435,4,5
RV0027351,O0027364,C002233,5,4
RV0009925,O0009930,C002411,3,5
RV0049132,O0049161,C000229,3,3
RV0025798,O0025808,C003204,4,5
RV0004449,O0004450,C002158,3,5
RV0013168,O0013175,C003511,4,4
RV0016133,O0016141,C001267,4,3
RV0011348,O0011354,C004929,3,4
RV0035885,O0035901,C000196,5,5
RV0018700,O0018710,C004487,3,4
RV0036772,O0036790,C003847,4,3
RV0029561,O0029574,C002253,4,5
RV0038785,O0038804,C002336,5,4
RV0048663,O0048691,C002717,3,4
RV0032377,O0032392,C002368,4,5
RV0048558,O0048586,C004132,3,5
RV0041648,O0041670,C001231,4,5
RV0028678,O0028691,C000866,5,3
RV0023965,O0023975,C003285,3,5
RV0002210,O0002211,C001069,4,3
RV0004850,O0004852,C002314,5,3
RV0006067,O0006069,C001465,5,4
RV0044689,O0044714,C002898,4,4
RV0012214,O0012221,C000074,3,5
RV0026764,O0026775,C004995,4,4
RV0049305,O0049334,C003006,3,3
RV0027221,O0027234,C004610,4,3
RV0043807,O0043831,C003823,3,3
RV0042754,O0042777,C002366,5,5
RV0011225,O0011231,C003222,3,3
RV0003919,O0003920,C001311,3,4
RV0019785,O0019795,C002048,5,5
RV0040051,O0040072,C004718,5,4
RV0047181,O0047208,C002561,5,5
RV0022921,O0022931,C001834,4,4
RV0006193,O0006195,C004164,3,4
RV0037417,O0037435,C000068,5,3
RV0027903,O0027916,C000355,5,5
RV0021222,O0021232,C003019,4,5
RV0001536,O0001537,C000188,3,4
RV0006367,O0006369,C002655,3,3
RV0002189,O0002190,C002074,4,5
RV0000484,O0000485,C002679,5,4
RV0034934,O0034950,C002341,4,4
RV0023494,O0023504,C004416,4,5
RV0042244,O0042266,C000024,3,4
RV0006224,O0006226,C004872,5,5
RV0004883,O0004885,C002974,3,4
RV0024964,O0024974,C003042,5,3
RV0006921,O0006924,C002411,4,4
RV0035562,O0035578,C000793,5,5
RV0027875,O0027888,C004029,4,4
RV0024640,O0024650,C003289,4,3
RV0011504,O0011510,C000760,5,4
RV0046637,O0046664,C003228,4,4
RV0023921,O0023931,C002565,5,3
RV0030233,O0030246,C001707,4,4
RV0006835,O0006838,C004888,5,3
RV0019308,O0019318,C000181,3,4
RV0019833,O0019843,C003888,5,3
RV0003037,O0003038,C001535,5,5
RV0030040,O0030053,C003041,3,5
RV0002574,O0002575,C002957,4,3
RV0011069,O0011075,C000711,4,5
RV0015292,O0015300,C001957,3,4
RV0034135,O0034150,C001605,3,5
RV0024579,O0024589,C000891,4,3
RV0018192,O0018202,C004114,4,3
RV0045875,O0045901,C003148,3,3
RV0021958,O0021968,C004179,5,3
RV0047816,O0047844,C001065,4,3
RV0008297,O0008302,C003362,5,4
RV0033812,O0033827,C003038,5,3
RV0031141,O0031155,C001486,5,5
RV0021368,O0021378,C003800,3,3
RV0036229,O0036247,C002389,5,3
RV0037288,O0037306,C004733,3,5
RV0009303,O0009308,C004766,3,3
RV0020668,O0020678,C004676,3,4
RV0023859,O0023869,C000601,3,4
RV0031581,O0031595,C002653,3,5
RV0037613,O0037631,C004196,3,4
RV0048599,O0048627,C003559,5,4
RV0005966,O0005968,C003755,3,3
RV0045497,O0045522,C004048,5,5
RV0014737,O0014745,C000830,3,4
RV0039215,O0039235,C004445,4,5
RV0004408,O0004409,C004464,5,4
RV0013501,O0013508,C004431,4,3
RV0021203,O0021213,C003602,5,4
RV0029575,O0029588,C000340,3,3
RV0034357,O0034373,C002505,5,5
RV0020909,O0020919,C000216,5,4
RV0010146,O0010151,C000799,3,5
RV0040853,O0040875,C000054,3,4
RV0038465,O0038484,C003783,3,4
RV0013431,O0013438,C003592,4,5
RV0020145,O0020155,C003447,5,4
RV0030371,O0030384,C000899,5,4
RV0007406,O0007410,C001932,4,3
RV0006365,O0006367,C004157,4,3
RV0036266,O0036284,C003675,5,3
RV0043453,O0043477,C004219,5,4
RV0020735,O0020745,C004370,4,3
RV0021544,O0021554,C003333,4,5
RV0045987,O0046013,C001657,5,3
RV0021052,O0021062,C002179,3,4
RV0042249,O0042271,C000092,5,3
RV0005308,O0005310,C002194,4,4
RV0007673,O0007677,C002481,5,3
RV0034372,O0034388,C003898,3,3
RV0042996,O0043020,C000191,3,4
RV0042672,O0042695,C001897,5,3
RV0028751,O0028764,C000321,3,4
RV0001232,O0001233,C004335,5,4
RV0005676,O0005678,C004294,5,5
RV0039826,O0039847,C002796,3,5
RV0002608,O0002609,C002483,5,4
RV0042323,O0042345,C002228,3,4
RV0042254,O0042276,C001192,5,5
RV0036673,O0036691,C003473,5,3
RV0049612,O0049642,C000324,4,4
RV0038854,O0038873,C002448,4,5
RV0020273,O0020283,C003069,5,4
RV0022213,O0022223,C003936,5,4
RV0011327,O0011333,C000234,3,3
RV0010417,O0010422,C001022,5,3
RV0031070,O0031084,C001243,5,3
RV0037229,O0037247,C001386,5,4
RV0015028,O0015036,C001243,5,4
RV0027595,O0027608,C004804,3,4
RV0005395,O0005397,C003743,5,3
RV0047060,O0047087,C000358,5,3
RV0012594,O0012601,C001750,3,5
RV0017020,O0017028,C004313,4,4
RV0042184,O0042206,C002985,3,5
RV0004826,O0004828,C001274,3,5
RV0008870,O0008875,C001966,3,3
RV0007142,O0007145,C002557,4,5
RV0007890,O0007895,C001167,5,3
RV0006484,O0006487,C000522,3,3
RV0048390,O0048418,C002025,3,5
RV0030217,O0030230,C000172,4,3
RV0018483,O0018493,C004074,3,4
RV0032816,O0032831,C000741,4,5
RV0009620,O0009625,C002768,3,4
RV0015118,O0015126,C003891,3,5
RV0038860,O0038879,C003620,5,5
RV0030385,O0030398,C004947,4,3
RV0024513,O0024523,C004028,4,4
RV0017244,O0017253,C003580,3,3
RV0033249,O0033264,C000375,4,5
RV0033424,O0033439,C004874,5,5
RV0003502,O0003503,C001862,3,3
RV0014276,O0014284,C002661,5,5
RV0010229,O0010234,C001187,4,5
RV0044845,O0044870,C002355,4,4
RV0031088,O0031102,C000993,4,5
RV0012140,O0012147,C001961,5,3
RV0030888,O0030902,C001929,5,4
RV0027568,O0027581,C003792,5,4
RV0033509,O0033524,C000647,4,5
RV0007266,O0007269,C001183,3,3
RV0009683,O0009688,C001146,3,4
RV0006916,O0006919,C004250,3,3
RV0032811,O0032826,C003628,4,4
RV0048221,O0048249,C003849,4,3
RV0039489,O0039510,C000682,4,5
RV0014577,O0014585,C003355,3,4
RV0026988,O0026999,C001173,4,5
RV0024525,O0024535,C000112,5,4
RV0029027,O0029040,C000761,5,5
RV0042636,O0042659,C003331,3,4
RV0010821,O0010827,C001698,4,4
RV0034517,O0034533,C003704,4,5
RV0000664,O0000665,C000366,4,3
RV0019104,O0019114,C004141,5,4
RV0030969,O0030983,C004437,4,4
RV0032340,O0032355,C001904,4,5
RV0025211,O0025221,C004721,3,3
RV0000501,O0000502,C002240,3,3
RV0024592,O0024602,C001636,4,4
RV0015940,O0015948,C001016,5,3
RV0021025,O0021035,C003158,4,4
RV0028236,O0028249,C003220,4,4
RV0029524,O0029537,C002979,4,3
RV0045363,O0045388,C000594,4,5
RV0034834,O0034850,C004756,3,3
RV0013625,O0013632,C002868,4,4
RV0007592,O0007596,C000298,3,5
RV0004867,O0004869,C001145,5,5
RV0018868,O0018878,C000294,3,4
RV0028195,O0028208,C002746,3,4
RV0028136,O0028149,C001155,3,4
RV0028638,O0028651,C000994,5,5
RV0006268,O0006270,C001573,4,4
RV0044881,O0044906,C004831,5,3
RV0018143,O0018153,C001958,4,5
RV0020483,O0020493,C000925,5,3
RV0035836,O0035852,C004500,4,3
RV0003154,O0003155,C000494,5,5
RV0004828,O0004830,C001512,3,5
RV0017052,O0017060,C003712,5,4
RV0047860,O0047888,C004736,5,5
RV0045686,O0045711,C001217,3,5
RV0046905,O0046932,C004205,5,5
RV0034797,O0034813,C004371,3,5
RV0015039,O0015047,C000050,3,3
RV0015555,O0015563,C004682,5,5
RV0031444,O0031458,C002968,5,4
RV0006769,O0006772,C003798,5,3
RV0012488,O0012495,C004629,4,5
RV0022338,O0022348,C003787,4,3
RV0015888,O0015896,C000742,5,4
RV0014303,O0014311,C001379,5,4
RV0024465,O0024475,C002919,5,5
RV0004524,O0004525,C002550,4,4
RV0037746,O0037764,C004062,5,4
RV0046657,O0046684,C001899,3,3
RV0001114,O0001115,C002831,5,4
RV0004377,O0004378,C000840,3,3
RV0026353,O0026363,C000824,4,3
RV0043284,O0043308,C000260,4,5
RV0044347,O0044371,C000591,3,3
RV0033817,O0033832,C003280,5,4
RV0020845,O0020855,C000057,5,4
RV0049938,O0049968,C001384,4,5
RV0016614,O0016622,C002850,3,3
RV0047778,O0047806,C000606,5,4
RV0013519,O0013526,C000676,5,4
RV0014643,O0014651,C002770,4,4
RV0047379,O0047407,C000957,5,4
RV0016109,O0016117,C004956,5,5
RV0042884,O0042907,C004685,5,3
RV0028329,O0028342,C003686,3,3
RV0014572,O0014580,C002591,4,5
RV0019741,O0019751,C004884,3,5
RV0014782,O0014790,C001245,3,5
RV0002969,O0002970,C004120,4,4
RV0006515,O0006518,C004809,3,4
RV0033531,O0033546,C000580,3,5
RV0018806,O0018816,C000511,4,5
RV0006660,O0006663,C002063,4,3
RV0027014,O0027025,C001516,5,5
RV0024344,O0024354,C001375,4,5
RV0007359,O0007362,C000222,3,3
RV0045299,O0045324,C004689,3,5
RV0024333,O0024343,C001165,5,3
RV0015027,O0015035,C001176,5,5
RV0007905,O0007910,C004031,3,3
RV0024199,O0024209,C000027,4,4
RV0044828,O0044853,C004271,5,3
RV0026525,O0026536,C004642,5,4
RV0003180,O0003181,C001936,3,5
RV0040508,O0040530,C003570,3,5
RV0018424,O0018434,C004801,5,5
RV0046538,O0046565,C003004,4,5
RV0014421,O0014429,C002276,3,3
RV0012136,O0012143,C002722,4,5
RV0041589,O0041611,C004940,4,5
RV0030147,O0030160,C003815,3,4
RV0021851,O0021861,C002742,5,5
RV0029268,O0029281,C001639,5,5
RV0038730,O0038749,C000758,5,4
RV0027786,O0027799,C001173,5,4
RV0030007,O0030020,C004217,3,3
RV0031637,O0031651,C002429,3,3
RV0009523,O0009528,C001928,5,4
RV0046385,O0046412,C000954,5,3
RV0010441,O0010446,C002442,5,4
RV0026260,O0026270,C002488,3,5
RV0004233,O0004234,C002660,4,4
RV0034027,O0034042,C003190,3,5
RV0033851,O0033866,C003665,5,4
RV0029153,O0029166,C000840,4,3
RV0018666,O0018676,C001907,3,3
RV0031699,O0031713,C003564,4,5
RV0026584,O0026595,C004943,4,5
RV0010636,O0010641,C004383,5,3
RV0044566,O0044591,C002951,5,4
RV0038310,O0038328,C003418,3,3
RV0031779,O0031793,C002185,3,3
RV0003863,O0003864,C001825,3,4
RV0032558,O0032573,C003139,5,4
RV0047149,O0047176,C004586,5,4
RV0027943,O0027956,C003082,4,3
RV0012851,O0012858,C000404,5,5
RV0032260,O0032275,C003345,4,5
RV0032662,O0032677,C001936,4,5
RV0040525,O0040547,C002682,4,4
RV0019127,O0019137,C004633,3,3
RV0043616,O0043640,C004193,4,3
RV0009126,O0009131,C000065,3,4
RV0031584,O0031598,C004463,5,3
RV0002561,O0002562,C000006,3,3
RV0040912,O0040934,C002366,5,4
RV0038419,O0038437,C002857,4,4
RV0007200,O0007203,C000151,4,3
RV0029496,O0029509,C001208,5,3
RV0045087,O0045112,C002972,4,4
RV0027593,O0027606,C002157,4,5
RV0032176,O0032191,C004032,3,5
RV0045618,O0045643,C001767,3,5
RV0043365,O0043389,C004118,5,5
RV0037092,O0037110,C004535,4,5
RV0010009,O0010014,C000705,5,4
RV0025751,O0025761,C003640,5,3
RV0010189,O0010194,C004159,3,3
RV0040400,O0040421,C002983,3,4
RV0018965,O0018975,C000339,4,3
RV0014511,O0014519,C004175,3,5
RV0002191,O0002192,C004240,3,5
RV0039355,O0039375,C003708,5,3
RV0015917,O0015925,C000776,5,4
RV0036460,O0036478,C004117,4,3
RV0013075,O0013082,C004151,5,3
RV0048206,O0048234,C000214,5,5
RV0021441,O0021451,C001125,5,3
RV0009988,O0009993,C003479,4,5
RV0020091,O0020101,C000626,5,3
RV0034186,O0034201,C002530,3,4
RV0011843,O0011850,C002107,5,3
RV0012539,O0012546,C000306,4,5
RV0011189,O0011195,C002022,3,5
RV0014896,O0014904,C004168,5,5
RV0008675,O0008680,C002405,4,5
RV0018315,O0018325,C004601,3,5
RV0002791,O0002792,C002497,5,3
RV0038895,O0038914,C004912,4,4
RV0027884,O0027897,C000620,3,3
RV0036097,O0036115,C003000,3,3
RV0007133,O0007136,C000410,5,5
RV0008088,O0008093,C000193,4,4
RV0007205,O0007208,C004531,3,5
RV0020761,O0020771,C002177,4,5
RV0011247,O0011253,C000397,4,4
RV0017554,O0017563,C001979,5,4
RV0008543,O0008548,C001902,4,4
RV0049142,O0049171,C003898,5,5
RV0046703,O0046730,C001644,5,5
RV0006194,O0006196,C000739,3,4
RV0008293,O0008298,C003696,3,5
RV0003025,O0003026,C000086,4,4
RV0036318,O0036336,C003315,4,3
RV0021528,O0021538,C001510,5,5
RV0040462,O0040484,C001009,5,5
RV0031638,O0031652,C002097,5,4
RV0041514,O0041536,C000757,4,4
